string,string,localized_a,localized_a,string,string,string,string,string,int,string
26335,jup_wc_pgrip_aim_p56,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,38625,1929,attachmentdata,0,
26336,jup_wc_pgrip_ass_p15,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,724,1930,attachmentdata,0,
26337,jup_wc_pgrip_ass_p55,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,36872,1931,attachmentdata,0,
26338,jup_wc_pgrip_ass_p56,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,38623,1932,attachmentdata,0,
26339,jup_wc_pgrip_ske_p55,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,36873,1933,attachmentdata,0,
26340,jup_wc_pgrip_sm_p43_acharlie9,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,26705,1934,attachmentdata,0,
26341,jup_wc_pgrip_tac_p15,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,1925,1935,attachmentdata,0,
26342,jup_wc_pgrip_tac_p55,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,36875,1936,attachmentdata,0,
26343,jup_wc_pgrip_tac_p56,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,38624,1937,attachmentdata,0,
26868,jup_wc_jup_jp08_ar_qbravo97_pgrip_aim,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,26564,1938,attachmentdata,0,
26869,jup_wc_jup_jp08_ar_qbravo97_pgrip_ass,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,26565,1939,attachmentdata,0,
26870,jup_wc_jup_jp08_ar_qbravo97_pgrip_tac,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,26566,1940,attachmentdata,0,
24209,jup_wc_jup_jp19_ar_acharlie_pgrip_ass,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,23015,1941,attachmentdata,0,
26979,jup_wc_jup_cp01_sm_coscar635_pgrip_ass,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,22343,1942,attachmentdata,0,
26980,jup_wc_jup_cp01_sm_coscar635_pgrip_skelass,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,30006,1943,attachmentdata,0,
26981,jup_wc_jup_cp01_sm_coscar635_pgrip_skelsnp,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,30005,1944,attachmentdata,0,
26982,jup_wc_jup_cp01_sm_coscar635_pgrip_tac,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,22344,1945,attachmentdata,0,
26997,jup_wc_jup_cp06_ar_falpha_pgrip_aim,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,46921,1946,attachmentdata,0,
26998,jup_wc_jup_cp06_ar_falpha_pgrip_ass,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,46920,1947,attachmentdata,0,
26999,jup_wc_jup_cp06_ar_falpha_pgrip_tac,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,46922,1948,attachmentdata,0,
27008,jup_wc_jup_cp15_lm_mkilo3_pgrip_ass,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,46982,1949,attachmentdata,0,
27009,jup_wc_jup_cp15_lm_mkilo3_pgrip_tac,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,46981,1950,attachmentdata,0,
27015,jup_wc_jup_cp15_pgrip_aim,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,46987,1951,attachmentdata,0,
27022,jup_wc_jup_jp04_sm_umike_pgrip_aim,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,22925,1952,attachmentdata,0,
27023,jup_wc_jup_jp04_sm_umike_pgrip_ass,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,22926,1953,attachmentdata,0,
27024,jup_wc_jup_jp04_sm_umike_pgrip_tac,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,22927,1954,attachmentdata,0,
27039,jup_wc_jup_jp07_sm_uzulup_pgrip_aim,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,17797,1955,attachmentdata,0,
27040,jup_wc_jup_jp07_sm_uzulup_pgrip_ass,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,17792,1956,attachmentdata,0,
27041,jup_wc_jup_jp07_sm_uzulup_pgrip_tac,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,17801,1957,attachmentdata,0,
27048,jup_wc_jup_jp19_br_acharlie450_pgrip,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,23013,1958,attachmentdata,0,
27058,jup_wc_jup_jp36_sn_boscar_pgrip_ass,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,32053,1959,attachmentdata,0,
27059,jup_wc_jup_jp36_sn_boscar_pgrip_ass2,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,32051,1960,attachmentdata,0,
27060,jup_wc_jup_jp36_sn_boscar_pgrip_skelsnp,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,32078,1961,attachmentdata,0,
27061,jup_wc_jup_jp36_sn_boscar_pgrip_skeltac,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,32079,1962,attachmentdata,0,
27076,jup_wc_pgrip_sm_aim_p08,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,2503,1963,attachmentdata,0,
27077,jup_wc_pgrip_sm_ass_p08,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,2612,1964,attachmentdata,0,
27078,jup_wc_pgrip_sm_tac_p08,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,2200,1965,attachmentdata,0,
24994,jup_wc_iw9_akimbo_dechoauto,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,29640,1966,attachmentdata,0,
24993,jup_wc_iw9_akimbo_decho,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,1024,1967,attachmentdata,0,
24398,jup_wc_akimbo_tango9,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,24594,1968,attachmentdata,0,
24397,jup_wc_akimbo_swhiskey,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,2794,1969,attachmentdata,0,
24396,jup_wc_akimbo_papa220,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,2863,1970,attachmentdata,0,
24395,jup_wc_akimbo_mike2011,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,32912,1971,attachmentdata,0,
24394,jup_wc_akimbo_golf17,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,3344,1972,attachmentdata,0,
24388,jup_wc_jup_uzulum_akimbo,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,22634,1973,attachmentdata,0,
24325,jup_wc_jup_rsierra12_akimbo,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,30011,1974,attachmentdata,0,
24305,jup_wc_jup_mike93_akimbo,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,22688,1975,attachmentdata,0,
23863,jup_wc_jup_glima21_akimbo,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,23279,1976,attachmentdata,0,
25506,jup_wc_trig_sh_heavy_p44,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,32189,1977,attachmentdata,0,
25507,jup_wc_trig_sh_light_p44,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,32188,1978,attachmentdata,0,
25508,jup_wc_trigger_hair_p24,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,686,1979,attachmentdata,0,
25509,jup_wc_trigger_hair_p25,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,2220,1980,attachmentdata,0,
25510,jup_wc_trigger_hair_p26,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,3462,1981,attachmentdata,0,
25511,jup_wc_trigger_hair_p27,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,2946,1982,attachmentdata,0,
25512,jup_wc_trigger_heavy_p24,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,1833,1983,attachmentdata,0,
25513,jup_wc_trigger_heavy_p25,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,3101,1984,attachmentdata,0,
25514,jup_wc_trigger_heavy_p26,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,3248,1985,attachmentdata,0,
25515,jup_wc_trigger_heavy_p27,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,1950,1986,attachmentdata,0,
25516,jup_wc_trigger_light_p24,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,1392,1987,attachmentdata,0,
25517,jup_wc_trigger_light_p25,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,1148,1988,attachmentdata,0,
25518,jup_wc_trigger_light_p26,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,2924,1989,attachmentdata,0,
25519,jup_wc_trigger_light_p27,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,2761,1990,attachmentdata,0,
24970,jup_wc_guard_tactical_p19,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,2730,1991,attachmentdata,0,
24969,jup_wc_guard_tactical_p14,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,1118,1992,attachmentdata,0,
24968,jup_wc_guard_tactical_p13,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,1817,1993,attachmentdata,0,
24967,jup_wc_guard_tactical_p12,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,3042,1994,attachmentdata,0,
24966,jup_wc_guard_tac_p53,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,23956,1995,attachmentdata,0,
24965,jup_wc_guard_tac_p01,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,18187,1996,attachmentdata,0,
24964,jup_wc_guard_light_p19,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,2762,1997,attachmentdata,0,
24963,jup_wc_guard_light_p14,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,1590,1998,attachmentdata,0,
24962,jup_wc_guard_light_p13,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,3639,1999,attachmentdata,0,
24961,jup_wc_guard_light_p12,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,984,2000,attachmentdata,0,
24960,jup_wc_guard_lgt_p01,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,18189,2001,attachmentdata,0,
24959,jup_wc_guard_hvy_p53,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,23957,2002,attachmentdata,0,
24958,jup_wc_guard_hvy_p01,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,18188,2003,attachmentdata,0,
24957,jup_wc_guard_heavy_p19,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,2638,2004,attachmentdata,0,
24956,jup_wc_guard_heavy_p14,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,1436,2005,attachmentdata,0,
24955,jup_wc_guard_heavy_p13,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,2238,2006,attachmentdata,0,
24954,jup_wc_guard_heavy_p12,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,1789,2007,attachmentdata,0,
24809,jup_wc_comb_tactical_p19,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,1361,2008,attachmentdata,0,
24808,jup_wc_comb_tactical_p18,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,2552,2009,attachmentdata,0,
24807,jup_wc_comb_tactical_p07,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,3749,2010,attachmentdata,0,
24806,jup_wc_comb_tactical_p06,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,2630,2011,attachmentdata,0,
24805,jup_wc_comb_tactical_p03,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,1838,2012,attachmentdata,0,
24804,jup_wc_comb_tac_p52,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,27501,2013,attachmentdata,0,
24803,jup_wc_comb_tac_p20,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,3893,2014,attachmentdata,0,
24802,jup_wc_comb_p19,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,2994,2015,attachmentdata,0,
24801,jup_wc_comb_hvy_p52,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,27503,2016,attachmentdata,0,
24800,jup_wc_comb_hvy_p20,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,1374,2017,attachmentdata,0,
24799,jup_wc_comb_heavy_p42,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,23558,2018,attachmentdata,0,
24798,jup_wc_comb_heavy_p07,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,2055,2019,attachmentdata,0,
24797,jup_wc_comb_heavy_p06,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,1524,2020,attachmentdata,0,
24796,jup_wc_comb_heavy_p03,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,2236,2021,attachmentdata,0,
24795,jup_wc_comb_ergo_p42,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,23557,2022,attachmentdata,0,
24794,jup_wc_comb_ergo_p18,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,3279,2023,attachmentdata,0,
24793,jup_wc_comb_ergo_p07,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,1144,2024,attachmentdata,0,
24792,jup_wc_comb_ergo_p06,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,3485,2025,attachmentdata,0,
24791,jup_wc_comb_erg_p52,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,27502,2026,attachmentdata,0,
24766,jup_wc_bolt_lgt_p53,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,23954,2027,attachmentdata,0,
24765,jup_wc_bolt_lgt_p21,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,1389,2028,attachmentdata,0,
24764,jup_wc_bolt_lgt_p20,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,573,2029,attachmentdata,0,
24763,jup_wc_bolt_lgt_p12,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,603,2030,attachmentdata,0,
24762,jup_wc_bolt_lgt_p04,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,15445,2031,attachmentdata,0,
24761,jup_wc_bolt_hvy_p53,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,23955,2032,attachmentdata,0,
24760,jup_wc_bolt_hvy_p21,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,2738,2033,attachmentdata,0,
24759,jup_wc_bolt_hvy_p20,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,652,2034,attachmentdata,0,
24758,jup_wc_bolt_hvy_p12,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,3319,2035,attachmentdata,0,
24757,jup_wc_bolt_hvy_p04,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,15436,2036,attachmentdata,0,
24286,jup_wc_jup_jp36_sn_boscar_bolt_light,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,32048,2037,attachmentdata,0,
24285,jup_wc_jup_jp36_sn_boscar_bolt_heavy,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,32049,2038,attachmentdata,0,
24187,jup_wc_jup_jp17_sn_hsierra_bolt_light,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,30827,2039,attachmentdata,0,
24186,jup_wc_jup_jp17_sn_hsierra_bolt_heavy,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,30826,2040,attachmentdata,0,
24173,jup_wc_jup_jp16_sh_recho870_guard_tac,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,22844,2041,attachmentdata,0,
24172,jup_wc_jup_jp16_sh_recho870_guard_skel,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,22845,2042,attachmentdata,0,
24171,jup_wc_jup_jp16_sh_recho870_guard_heavy,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,22842,2043,attachmentdata,0,
24170,jup_wc_jup_jp16_sh_recho870_guard_ergo,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,22843,2044,attachmentdata,0,
24169,jup_wc_jup_jp16_sh_recho870_bolt_light,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,22848,2045,attachmentdata,0,
24168,jup_wc_jup_jp16_sh_recho870_bolt_heavy,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,22847,2046,attachmentdata,0,
24163,jup_wc_jup_jp14_pi_rsierra12_trigger_light,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,24024,2047,attachmentdata,0,
24162,jup_wc_jup_jp14_pi_rsierra12_trigger_heavy,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,23978,2048,attachmentdata,0,
24161,jup_wc_jup_jp14_pi_rsierra12_trigger_hair,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,23977,2049,attachmentdata,0,
24128,jup_wc_jup_jp12_pi_mike93_trigger_light,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,22715,2050,attachmentdata,0,
24127,jup_wc_jup_jp12_pi_mike93_trigger_heavy,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,22716,2051,attachmentdata,0,
24126,jup_wc_jup_jp12_pi_mike93_trigger_hair,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,22714,2052,attachmentdata,0,
24073,jup_wc_jup_jp08_ar_qbravo97_comb_tac,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,26045,2053,attachmentdata,0,
24072,jup_wc_jup_jp08_ar_qbravo97_comb_pouch,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,32204,2054,attachmentdata,0,
24071,jup_wc_jup_jp08_ar_qbravo97_comb_ergo,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,23112,2055,attachmentdata,0,
23913,jup_wc_jup_jp01_dm_slima8_comb_tactical,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,21849,2056,attachmentdata,0,
23912,jup_wc_jup_jp01_dm_slima8_comb_pouch,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,21851,2057,attachmentdata,0,
23911,jup_wc_jup_jp01_dm_slima8_comb_ergo,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,21850,2058,attachmentdata,0,
23851,jup_wc_jup_cp24_pi_glima21_trigger_tac,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,22380,2059,attachmentdata,0,
23850,jup_wc_jup_cp24_pi_glima21_trigger_light,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,22378,2060,attachmentdata,0,
23849,jup_wc_jup_cp24_pi_glima21_trigger_heavy,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,22377,2061,attachmentdata,0,
23848,jup_wc_jup_cp24_pi_glima21_trigger_hair,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,22379,2062,attachmentdata,0,
26276,jup_wc_comb_ergo_p56,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,38628,2063,attachmentdata,0,
26277,jup_wc_comb_heavy_p56,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,38629,2064,attachmentdata,0,
26278,jup_wc_comb_tactical_p56,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,38627,2065,attachmentdata,0,
26356,jup_wc_trigger_hair_p55,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,36876,2066,attachmentdata,0,
26357,jup_wc_trigger_heavy_p55,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,36877,2067,attachmentdata,0,
26358,jup_wc_trigger_light_p55,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,36878,2068,attachmentdata,0,
27107,jup_wc_trigger_heavy_p14,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,38858,2069,attachmentdata,0,
26994,jup_wc_jup_cp06_ar_falpha_comb_tactical,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,46916,2070,attachmentdata,0,
26993,jup_wc_jup_cp06_ar_falpha_comb_heavy,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,46917,2071,attachmentdata,0,
26992,jup_wc_jup_cp06_ar_falpha_comb_ergo,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,46918,2072,attachmentdata,0,
26971,jup_wc_comb_heavy_p12,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,3229,2073,attachmentdata,0,
24070,jup_wc_jup_jp08_ar_qbravo97_comb_ammo,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,23111,2074,attachmentdata,0,
23910,jup_wc_jup_jp01_dm_slima8_comb_ammo,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,21852,2075,attachmentdata,0,
24785,jup_wc_comb_ammo_p03,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,3767,2076,attachmentdata,0,
24786,jup_wc_comb_ammo_p12,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,1123,2077,attachmentdata,0,
24787,jup_wc_comb_ammo_p18,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,3064,2078,attachmentdata,0,
24788,jup_wc_comb_ammo_p19,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,1404,2079,attachmentdata,0,
26970,jup_wc_comb_ammo_p20_mike24,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,3823,2080,attachmentdata,0,
25045,jup_wc_lever_light_p19,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,1390,2081,attachmentdata,0,
25044,jup_wc_lever_heavy_p19,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,3059,2082,attachmentdata,0,
24971,jup_wc_hammer_da_p27,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,3917,2083,attachmentdata,0,
25521,jup_wc_ub_gl_akilo,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,681,2084,attachmentdata,0,
25522,jup_wc_ub_gl_drill,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,23938,2085,attachmentdata,0,
25523,jup_wc_ub_gl_drill_akilo,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,24709,2086,attachmentdata,0,
25524,jup_wc_ub_gl_drill_mini,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,24710,2087,attachmentdata,0,
25525,jup_wc_ub_gl_drill_scharlie,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,24711,2088,attachmentdata,0,
25526,jup_wc_ub_gl_scharlie,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,2177,2089,attachmentdata,0,
25527,jup_wc_ub_glmini01,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,3558,2090,attachmentdata,0,
25528,jup_wc_ub_sh01,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,1108,2091,attachmentdata,0,
25529,jup_wc_ub_sh01_db,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,34377,2092,attachmentdata,0,
25017,jup_wc_kilo21_sidegrip03,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,8640,2093,attachmentdata,0,
25016,jup_wc_kilo21_sidegrip02,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,8635,2094,attachmentdata,0,
25015,jup_wc_kilo21_sidegrip,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,2373,2095,attachmentdata,0,
24953,jup_wc_gripside_small_p17,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,3820,2096,attachmentdata,0,
24952,jup_wc_gripside_small_p16,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,1847,2097,attachmentdata,0,
24951,jup_wc_gripside_med_p17,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,1021,2098,attachmentdata,0,
24950,jup_wc_gripside_med_p16,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,1954,2099,attachmentdata,0,
24949,jup_wc_gripside_large_p17,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,1268,2100,attachmentdata,0,
24948,jup_wc_gripside_large_p16,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,3026,2101,attachmentdata,0,
24947,jup_wc_grip_vertshort07,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,1990,2102,attachmentdata,0,
24946,jup_wc_grip_vertshort06,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,1226,2103,attachmentdata,0,
24945,jup_wc_grip_vertshort05,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,2715,2104,attachmentdata,0,
24944,jup_wc_grip_vertshort04,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,1455,2105,attachmentdata,0,
24943,jup_wc_grip_vertshort03,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,3659,2106,attachmentdata,0,
24942,jup_wc_grip_vertshort02,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,2046,2107,attachmentdata,0,
24941,jup_wc_grip_vertshort01,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,2780,2108,attachmentdata,0,
24940,jup_wc_grip_vert_short_p49,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,26237,2109,attachmentdata,0,
24939,jup_wc_grip_vert_p49,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,26236,2110,attachmentdata,0,
24938,jup_wc_grip_vert05,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,1138,2111,attachmentdata,0,
24937,jup_wc_grip_vert04,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,3925,2112,attachmentdata,0,
24936,jup_wc_grip_vert03,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,3356,2113,attachmentdata,0,
24935,jup_wc_grip_vert02,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,2770,2114,attachmentdata,0,
24934,jup_wc_grip_vert01,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,3162,2115,attachmentdata,0,
24933,jup_wc_grip_angled_p52,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,27500,2116,attachmentdata,0,
24932,jup_wc_grip_angled_p49,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,26235,2117,attachmentdata,0,
24931,jup_wc_grip_angled14,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,843,2118,attachmentdata,0,
24930,jup_wc_grip_angled13,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,3745,2119,attachmentdata,0,
24929,jup_wc_grip_angled12,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,3185,2120,attachmentdata,0,
24928,jup_wc_grip_angled11,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,599,2121,attachmentdata,0,
24927,jup_wc_grip_angled10,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,2857,2122,attachmentdata,0,
24926,jup_wc_grip_angled09,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,972,2123,attachmentdata,0,
24925,jup_wc_grip_angled08,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,1735,2124,attachmentdata,0,
24924,jup_wc_grip_angled07,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,3802,2125,attachmentdata,0,
24923,jup_wc_grip_angled06,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,2033,2126,attachmentdata,0,
