string,string,string,string,string,string,string,string,string,string,string,string,xhash32,xhash32,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,xhash32,int
item,brloot_attachment_back,attachment,0,1,1856,medium,200,,,,,x32#hash_c7c1c406,x32#hash_c7bbcaa8,icon_attachment_stock_light01,,,,3,,,,,,,,,,,,,,,3,,,ping_loot_generic,,,x32#hash_c7bbcaa8,0
item,brloot_attachment_front,attachment,0,1,3179,medium,200,,,,,x32#hash_c7c1adb4,x32#hash_c7bbcaa8,icon_attachment_lmgbarrel_akilo47,,,,3,,,,,,,,,,,,,,,3,,,ping_loot_generic,,,x32#hash_c7bbcaa8,0
item,brloot_attachment_mag,attachment,0,1,766,medium,200,,,,,x32#hash_14c,x32#hash_c7bbcaa8,icon_attachment_smgmag_akilo47,,,,3,,,,,,,,,,,,,,,3,,,ping_loot_generic,,,x32#hash_c7bbcaa8,0
item,brloot_attachment_muzzle,attachment,0,1,2016,medium,200,,,,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,3,,,,,,,,,,,,,,,3,,,ping_loot_generic,,,x32#hash_c7bbcaa8,0
item,brloot_attachment_other,attachment,0,1,1264,medium,200,,,,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,3,,,,,,,,,,,,,,,3,,,ping_loot_generic,,,x32#hash_c7bbcaa8,0
item,brloot_attachment_reargrip,attachment,0,1,3366,medium,200,,,,,x32#hash_c7c1b521,x32#hash_c7bbcaa8,icon_attachment_angledgrip,,,,3,,,,,,,,,,,,,,,3,,,ping_loot_generic,,,x32#hash_c7bbcaa8,0
item,brloot_attachment_underbarrel,attachment,0,1,1219,medium,200,,,,,x32#hash_14c,x32#hash_c7bbcaa8,icon_attachment_ub_mike203,,,,3,,,,,,,,,,,,,,,3,,,ping_loot_generic,,,x32#hash_c7bbcaa8,0
depends,brloot_weapon_ar_schotel_comm,brloot_ammo_762,100,,,,,,,,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,,,,,,,,,,,,,,,,,,,,,,x32#hash_c7bbcaa8,0
depends,brloot_weapon_ar_schotel_unco,brloot_ammo_762,100,,,,,,,,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,,,,,,,,,,,,,,,,,,,,,,x32#hash_c7bbcaa8,0
depends,brloot_weapon_ar_schotel_rare,brloot_ammo_762,100,,,,,,,,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,,,,,,,,,,,,,,,,,,,,,,x32#hash_c7bbcaa8,0
depends,brloot_weapon_ar_schotel_epic,brloot_ammo_762,100,,,,,,,,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,,,,,,,,,,,,,,,,,,,,,,x32#hash_c7bbcaa8,0
depends,brloot_weapon_ar_schotel_lege,brloot_ammo_762,100,,,,,,,,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,,,,,,,,,,,,,,,,,,,,,,x32#hash_c7bbcaa8,0
depends,brloot_weapon_ar_golf3_comm,brloot_ammo_762,100,,,,,,,,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,,,,,,,,,,,,,,,,,,,,,,x32#hash_c7bbcaa8,0
depends,brloot_weapon_ar_golf3_unco,brloot_ammo_762,100,,,,,,,,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,,,,,,,,,,,,,,,,,,,,,,x32#hash_c7bbcaa8,0
depends,brloot_weapon_ar_golf3_rare,brloot_ammo_762,100,,,,,,,,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,,,,,,,,,,,,,,,,,,,,,,x32#hash_c7bbcaa8,0
depends,brloot_weapon_ar_golf3_epic,brloot_ammo_762,100,,,,,,,,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,,,,,,,,,,,,,,,,,,,,,,x32#hash_c7bbcaa8,0
depends,brloot_weapon_ar_golf3_lege,brloot_ammo_762,100,,,,,,,,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,,,,,,,,,,,,,,,,,,,,,,x32#hash_c7bbcaa8,0
depends,brloot_weapon_br_msecho_comm,brloot_ammo_762,100,,,,,,,,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,,,,,,,,,,,,,,,,,,,,,,x32#hash_c7bbcaa8,0
depends,brloot_weapon_br_msecho_unco,brloot_ammo_762,100,,,,,,,,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,,,,,,,,,,,,,,,,,,,,,,x32#hash_c7bbcaa8,0
depends,brloot_weapon_br_msecho_rare,brloot_ammo_762,100,,,,,,,,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,,,,,,,,,,,,,,,,,,,,,,x32#hash_c7bbcaa8,0
depends,brloot_weapon_br_msecho_epic,brloot_ammo_762,100,,,,,,,,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,,,,,,,,,,,,,,,,,,,,,,x32#hash_c7bbcaa8,0
depends,brloot_weapon_br_msecho_lege,brloot_ammo_762,100,,,,,,,,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,,,,,,,,,,,,,,,,,,,,,,x32#hash_c7bbcaa8,0
depends,brloot_weapon_br_soscar14_comm,brloot_ammo_762,100,,,,,,,,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,,,,,,,,,,,,,,,,,,,,,,x32#hash_c7bbcaa8,0
depends,brloot_weapon_br_soscar14_unco,brloot_ammo_762,100,,,,,,,,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,,,,,,,,,,,,,,,,,,,,,,x32#hash_c7bbcaa8,0
depends,brloot_weapon_br_soscar14_rare,brloot_ammo_762,100,,,,,,,,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,,,,,,,,,,,,,,,,,,,,,,x32#hash_c7bbcaa8,0
depends,brloot_weapon_br_soscar14_epic,brloot_ammo_762,100,,,,,,,,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,,,,,,,,,,,,,,,,,,,,,,x32#hash_c7bbcaa8,0
depends,brloot_weapon_br_soscar14_lege,brloot_ammo_762,100,,,,,,,,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,,,,,,,,,,,,,,,,,,,,,,x32#hash_c7bbcaa8,0
depends,brloot_weapon_la_gromeo_epic,brloot_ammo_rocket,100,,,,,,,,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,,,,,,,,,,,,,,,,,,,,,,x32#hash_c7bbcaa8,0
depends,brloot_weapon_la_juliet_epic,brloot_ammo_rocket,100,,,,,,,,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,,,,,,,,,,,,,,,,,,,,,,x32#hash_c7bbcaa8,0
depends,brloot_weapon_la_kgolf_epic,brloot_ammo_rocket,100,,,,,,,,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,,,,,,,,,,,,,,,,,,,,,,x32#hash_c7bbcaa8,0
depends,brloot_weapon_la_mike32_epic,brloot_ammo_rocket,100,,,,,,,,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,,,,,,,,,,,,,,,,,,,,,,x32#hash_c7bbcaa8,0
depends,brloot_weapon_la_rpapa7_epic,brloot_ammo_rocket,100,,,,,,,,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,,,,,,,,,,,,,,,,,,,,,,x32#hash_c7bbcaa8,0
depends,brloot_weapon_dm_mike14_comm,brloot_ammo_50cal,100,,,,,,,,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,,,,,,,,,,,,,,,,,,,,,,x32#hash_c7bbcaa8,0
depends,brloot_weapon_dm_mike14_unco,brloot_ammo_50cal,100,,,,,,,,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,,,,,,,,,,,,,,,,,,,,,,x32#hash_c7bbcaa8,0
depends,brloot_weapon_dm_mike14_rare,brloot_ammo_50cal,100,,,,,,,,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,,,,,,,,,,,,,,,,,,,,,,x32#hash_c7bbcaa8,0
depends,brloot_weapon_dm_mike14_epic,brloot_ammo_50cal,100,,,,,,,,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,,,,,,,,,,,,,,,,,,,,,,x32#hash_c7bbcaa8,0
depends,brloot_weapon_dm_mike14_lege,brloot_ammo_50cal,100,,,,,,,,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,,,,,,,,,,,,,,,,,,,,,,x32#hash_c7bbcaa8,0
depends,brloot_weapon_dm_mike24_comm,brloot_ammo_50cal,100,,,,,,,,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,,,,,,,,,,,,,,,,,,,,,,x32#hash_c7bbcaa8,0
depends,brloot_weapon_dm_mike24_unco,brloot_ammo_50cal,100,,,,,,,,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,,,,,,,,,,,,,,,,,,,,,,x32#hash_c7bbcaa8,0
depends,brloot_weapon_dm_mike24_rare,brloot_ammo_50cal,100,,,,,,,,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,,,,,,,,,,,,,,,,,,,,,,x32#hash_c7bbcaa8,0
depends,brloot_weapon_dm_mike24_epic,brloot_ammo_50cal,100,,,,,,,,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,,,,,,,,,,,,,,,,,,,,,,x32#hash_c7bbcaa8,0
depends,brloot_weapon_dm_mike24_lege,brloot_ammo_50cal,100,,,,,,,,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,,,,,,,,,,,,,,,,,,,,,,x32#hash_c7bbcaa8,0
depends,brloot_weapon_dm_pgolf1_comm,brloot_ammo_50cal,100,,,,,,,,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,,,,,,,,,,,,,,,,,,,,,,x32#hash_c7bbcaa8,0
depends,brloot_weapon_dm_pgolf1_unco,brloot_ammo_50cal,100,,,,,,,,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,,,,,,,,,,,,,,,,,,,,,,x32#hash_c7bbcaa8,0
depends,brloot_weapon_dm_pgolf1_rare,brloot_ammo_50cal,100,,,,,,,,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,,,,,,,,,,,,,,,,,,,,,,x32#hash_c7bbcaa8,0
depends,brloot_weapon_dm_pgolf1_epic,brloot_ammo_50cal,100,,,,,,,,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,,,,,,,,,,,,,,,,,,,,,,x32#hash_c7bbcaa8,0
depends,brloot_weapon_dm_pgolf1_lege,brloot_ammo_50cal,100,,,,,,,,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,,,,,,,,,,,,,,,,,,,,,,x32#hash_c7bbcaa8,0
depends,brloot_weapon_dm_sa700_comm,brloot_ammo_50cal,100,,,,,,,,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,,,,,,,,,,,,,,,,,,,,,,x32#hash_c7bbcaa8,0
depends,brloot_weapon_dm_sa700_unco,brloot_ammo_50cal,100,,,,,,,,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,,,,,,,,,,,,,,,,,,,,,,x32#hash_c7bbcaa8,0
depends,brloot_weapon_dm_sa700_rare,brloot_ammo_50cal,100,,,,,,,,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,,,,,,,,,,,,,,,,,,,,,,x32#hash_c7bbcaa8,0
depends,brloot_weapon_dm_sa700_epic,brloot_ammo_50cal,100,,,,,,,,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,,,,,,,,,,,,,,,,,,,,,,x32#hash_c7bbcaa8,0
depends,brloot_weapon_dm_sa700_lege,brloot_ammo_50cal,100,,,,,,,,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,,,,,,,,,,,,,,,,,,,,,,x32#hash_c7bbcaa8,0
depends,brloot_weapon_dm_sbeta_comm,brloot_ammo_50cal,100,,,,,,,,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,,,,,,,,,,,,,,,,,,,,,,x32#hash_c7bbcaa8,0
depends,brloot_weapon_dm_sbeta_unco,brloot_ammo_50cal,100,,,,,,,,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,,,,,,,,,,,,,,,,,,,,,,x32#hash_c7bbcaa8,0
depends,brloot_weapon_dm_sbeta_rare,brloot_ammo_50cal,100,,,,,,,,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,,,,,,,,,,,,,,,,,,,,,,x32#hash_c7bbcaa8,0
depends,brloot_weapon_dm_sbeta_epic,brloot_ammo_50cal,100,,,,,,,,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,,,,,,,,,,,,,,,,,,,,,,x32#hash_c7bbcaa8,0
depends,brloot_weapon_dm_sbeta_lege,brloot_ammo_50cal,100,,,,,,,,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,,,,,,,,,,,,,,,,,,,,,,x32#hash_c7bbcaa8,0
depends,brloot_weapon_dm_scromeo_comm,brloot_ammo_50cal,100,,,,,,,,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,,,,,,,,,,,,,,,,,,,,,,x32#hash_c7bbcaa8,0
depends,brloot_weapon_dm_scromeo_unco,brloot_ammo_50cal,100,,,,,,,,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,,,,,,,,,,,,,,,,,,,,,,x32#hash_c7bbcaa8,0
depends,brloot_weapon_dm_scromeo_rare,brloot_ammo_50cal,100,,,,,,,,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,,,,,,,,,,,,,,,,,,,,,,x32#hash_c7bbcaa8,0
depends,brloot_weapon_dm_scromeo_epic,brloot_ammo_50cal,100,,,,,,,,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,,,,,,,,,,,,,,,,,,,,,,x32#hash_c7bbcaa8,0
depends,brloot_weapon_dm_scromeo_lege,brloot_ammo_50cal,100,,,,,,,,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,,,,,,,,,,,,,,,,,,,,,,x32#hash_c7bbcaa8,0
depends,brloot_weapon_dm_la700_comm,brloot_ammo_50cal,100,,,,,,,,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,,,,,,,,,,,,,,,,,,,,,,x32#hash_c7bbcaa8,0
depends,brloot_weapon_dm_la700_unco,brloot_ammo_50cal,100,,,,,,,,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,,,,,,,,,,,,,,,,,,,,,,x32#hash_c7bbcaa8,0
depends,brloot_weapon_dm_la700_rare,brloot_ammo_50cal,100,,,,,,,,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,,,,,,,,,,,,,,,,,,,,,,x32#hash_c7bbcaa8,0
depends,brloot_weapon_dm_la700_epic,brloot_ammo_50cal,100,,,,,,,,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,,,,,,,,,,,,,,,,,,,,,,x32#hash_c7bbcaa8,0
depends,brloot_weapon_dm_la700_lege,brloot_ammo_50cal,100,,,,,,,,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,,,,,,,,,,,,,,,,,,,,,,x32#hash_c7bbcaa8,0
depends,brloot_weapon_dm_xmike2010_comm,brloot_ammo_50cal,100,,,,,,,,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,,,,,,,,,,,,,,,,,,,,,,x32#hash_c7bbcaa8,0
depends,brloot_weapon_dm_xmike2010_unco,brloot_ammo_50cal,100,,,,,,,,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,,,,,,,,,,,,,,,,,,,,,,x32#hash_c7bbcaa8,0
depends,brloot_weapon_dm_xmike2010_rare,brloot_ammo_50cal,100,,,,,,,,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,,,,,,,,,,,,,,,,,,,,,,x32#hash_c7bbcaa8,0
depends,brloot_weapon_dm_xmike2010_epic,brloot_ammo_50cal,100,,,,,,,,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,,,,,,,,,,,,,,,,,,,,,,x32#hash_c7bbcaa8,0
depends,brloot_weapon_dm_xmike2010_lege,brloot_ammo_50cal,100,,,,,,,,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,,,,,,,,,,,,,,,,,,,,,,x32#hash_c7bbcaa8,0
depends,brloot_weapon_sn_limax_comm,brloot_ammo_50cal,100,,,,,,,,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,,,,,,,,,,,,,,,,,,,,,,x32#hash_c7bbcaa8,0
depends,brloot_weapon_sn_limax_unco,brloot_ammo_50cal,100,,,,,,,,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,,,,,,,,,,,,,,,,,,,,,,x32#hash_c7bbcaa8,0
depends,brloot_weapon_sn_limax_rare,brloot_ammo_50cal,100,,,,,,,,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,,,,,,,,,,,,,,,,,,,,,,x32#hash_c7bbcaa8,0
depends,brloot_weapon_sn_limax_epic,brloot_ammo_50cal,100,,,,,,,,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,,,,,,,,,,,,,,,,,,,,,,x32#hash_c7bbcaa8,0
depends,brloot_weapon_sn_limax_lege,brloot_ammo_50cal,100,,,,,,,,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,,,,,,,,,,,,,,,,,,,,,,x32#hash_c7bbcaa8,0
depends,brloot_weapon_sn_mromeo_comm,brloot_ammo_50cal,100,,,,,,,,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,,,,,,,,,,,,,,,,,,,,,,x32#hash_c7bbcaa8,0
depends,brloot_weapon_sn_mromeo_unco,brloot_ammo_50cal,100,,,,,,,,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,,,,,,,,,,,,,,,,,,,,,,x32#hash_c7bbcaa8,0
depends,brloot_weapon_sn_mromeo_rare,brloot_ammo_50cal,100,,,,,,,,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,,,,,,,,,,,,,,,,,,,,,,x32#hash_c7bbcaa8,0
depends,brloot_weapon_sn_mromeo_epic,brloot_ammo_50cal,100,,,,,,,,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,,,,,,,,,,,,,,,,,,,,,,x32#hash_c7bbcaa8,0
depends,brloot_weapon_sn_mromeo_lege,brloot_ammo_50cal,100,,,,,,,,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,,,,,,,,,,,,,,,,,,,,,,x32#hash_c7bbcaa8,0
depends,brloot_weapon_sh_charlie725_comm,brloot_ammo_12g,100,,,,,,,,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,,,,,,,,,,,,,,,,,,,,,,x32#hash_c7bbcaa8,0
depends,brloot_weapon_sh_charlie725_unco,brloot_ammo_12g,100,,,,,,,,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,,,,,,,,,,,,,,,,,,,,,,x32#hash_c7bbcaa8,0
depends,brloot_weapon_sh_charlie725_rare,brloot_ammo_12g,100,,,,,,,,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,,,,,,,,,,,,,,,,,,,,,,x32#hash_c7bbcaa8,0
depends,brloot_weapon_sh_charlie725_epic,brloot_ammo_12g,100,,,,,,,,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,,,,,,,,,,,,,,,,,,,,,,x32#hash_c7bbcaa8,0
depends,brloot_weapon_sh_charlie725_lege,brloot_ammo_12g,100,,,,,,,,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,,,,,,,,,,,,,,,,,,,,,,x32#hash_c7bbcaa8,0
depends,brloot_weapon_sh_mbravo_comm,brloot_ammo_12g,100,,,,,,,,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,,,,,,,,,,,,,,,,,,,,,,x32#hash_c7bbcaa8,0
depends,brloot_weapon_sh_mbravo_unco,brloot_ammo_12g,100,,,,,,,,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,,,,,,,,,,,,,,,,,,,,,,x32#hash_c7bbcaa8,0
depends,brloot_weapon_sh_mbravo_rare,brloot_ammo_12g,100,,,,,,,,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,,,,,,,,,,,,,,,,,,,,,,x32#hash_c7bbcaa8,0
depends,brloot_weapon_sh_mbravo_epic,brloot_ammo_12g,100,,,,,,,,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,,,,,,,,,,,,,,,,,,,,,,x32#hash_c7bbcaa8,0
depends,brloot_weapon_sh_mbravo_lege,brloot_ammo_12g,100,,,,,,,,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,,,,,,,,,,,,,,,,,,,,,,x32#hash_c7bbcaa8,0
depends,brloot_weapon_sh_mike1014_comm,brloot_ammo_12g,100,,,,,,,,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,,,,,,,,,,,,,,,,,,,,,,x32#hash_c7bbcaa8,0
depends,brloot_weapon_sh_mike1014_unco,brloot_ammo_12g,100,,,,,,,,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,,,,,,,,,,,,,,,,,,,,,,x32#hash_c7bbcaa8,0
depends,brloot_weapon_sh_mike1014_rare,brloot_ammo_12g,100,,,,,,,,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,,,,,,,,,,,,,,,,,,,,,,x32#hash_c7bbcaa8,0
depends,brloot_weapon_sh_mike1014_epic,brloot_ammo_12g,100,,,,,,,,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,,,,,,,,,,,,,,,,,,,,,,x32#hash_c7bbcaa8,0
depends,brloot_weapon_sh_mike1014_lege,brloot_ammo_12g,100,,,,,,,,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,,,,,,,,,,,,,,,,,,,,,,x32#hash_c7bbcaa8,0
depends,brloot_weapon_sh_mviktor_comm,brloot_ammo_12g,100,,,,,,,,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,,,,,,,,,,,,,,,,,,,,,,x32#hash_c7bbcaa8,0
depends,brloot_weapon_sh_mviktor_unco,brloot_ammo_12g,100,,,,,,,,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,,,,,,,,,,,,,,,,,,,,,,x32#hash_c7bbcaa8,0
depends,brloot_weapon_sh_mviktor_rare,brloot_ammo_12g,100,,,,,,,,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,,,,,,,,,,,,,,,,,,,,,,x32#hash_c7bbcaa8,0
depends,brloot_weapon_sh_mviktor_epic,brloot_ammo_12g,100,,,,,,,,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,,,,,,,,,,,,,,,,,,,,,,x32#hash_c7bbcaa8,0
depends,brloot_weapon_sh_mviktor_lege,brloot_ammo_12g,100,,,,,,,,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,,,,,,,,,,,,,,,,,,,,,,x32#hash_c7bbcaa8,0
depends,brloot_weapon_pi_decho_comm,brloot_ammo_919,100,,,,,,,,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,,,,,,,,,,,,,,,,,,,,,,x32#hash_c7bbcaa8,0
depends,brloot_weapon_pi_decho_unco,brloot_ammo_919,100,,,,,,,,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,,,,,,,,,,,,,,,,,,,,,,x32#hash_c7bbcaa8,0
depends,brloot_weapon_pi_decho_rare,brloot_ammo_919,100,,,,,,,,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,,,,,,,,,,,,,,,,,,,,,,x32#hash_c7bbcaa8,0
depends,brloot_weapon_pi_decho_epic,brloot_ammo_919,100,,,,,,,,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,,,,,,,,,,,,,,,,,,,,,,x32#hash_c7bbcaa8,0
depends,brloot_weapon_pi_decho_lege,brloot_ammo_919,100,,,,,,,,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,,,,,,,,,,,,,,,,,,,,,,x32#hash_c7bbcaa8,0
depends,brloot_weapon_pi_decho_golden,brloot_ammo_919,100,,,,,,,,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,,,,,,,,,,,,,,,,,,,,,,x32#hash_c7bbcaa8,0
depends,brloot_weapon_pi_golf17_comm,brloot_ammo_919,100,,,,,,,,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,,,,,,,,,,,,,,,,,,,,,,x32#hash_c7bbcaa8,0
depends,brloot_weapon_pi_golf17_unco,brloot_ammo_919,100,,,,,,,,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,,,,,,,,,,,,,,,,,,,,,,x32#hash_c7bbcaa8,0
depends,brloot_weapon_pi_golf17_rare,brloot_ammo_919,100,,,,,,,,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,,,,,,,,,,,,,,,,,,,,,,x32#hash_c7bbcaa8,0
depends,brloot_weapon_pi_golf17_epic,brloot_ammo_919,100,,,,,,,,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,,,,,,,,,,,,,,,,,,,,,,x32#hash_c7bbcaa8,0
depends,brloot_weapon_pi_golf17_lege,brloot_ammo_919,100,,,,,,,,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,,,,,,,,,,,,,,,,,,,,,,x32#hash_c7bbcaa8,0
depends,brloot_weapon_pi_golf18_comm,brloot_ammo_919,100,,,,,,,,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,,,,,,,,,,,,,,,,,,,,,,x32#hash_c7bbcaa8,0
depends,brloot_weapon_pi_golf18_unco,brloot_ammo_919,100,,,,,,,,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,,,,,,,,,,,,,,,,,,,,,,x32#hash_c7bbcaa8,0
depends,brloot_weapon_pi_golf18_rare,brloot_ammo_919,100,,,,,,,,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,,,,,,,,,,,,,,,,,,,,,,x32#hash_c7bbcaa8,0
depends,brloot_weapon_pi_golf18_epic,brloot_ammo_919,100,,,,,,,,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,,,,,,,,,,,,,,,,,,,,,,x32#hash_c7bbcaa8,0
depends,brloot_weapon_pi_golf18_lege,brloot_ammo_919,100,,,,,,,,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,,,,,,,,,,,,,,,,,,,,,,x32#hash_c7bbcaa8,0
depends,brloot_weapon_pi_papa220_comm,brloot_ammo_919,100,,,,,,,,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,,,,,,,,,,,,,,,,,,,,,,x32#hash_c7bbcaa8,0
depends,brloot_weapon_pi_papa220_unco,brloot_ammo_919,100,,,,,,,,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,,,,,,,,,,,,,,,,,,,,,,x32#hash_c7bbcaa8,0
depends,brloot_weapon_pi_papa220_rare,brloot_ammo_919,100,,,,,,,,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,,,,,,,,,,,,,,,,,,,,,,x32#hash_c7bbcaa8,0
