string,string,localized_a,localized_a,string,string,string,string,string,string,string,string
22496,iw9_pi_mike2011_camo_mastery_plat_unlock_ob,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,1,,,,,,,22461
22501,iw9_pi_mike2011_camo_mastery_dama_ob,a&JUP_OB_CAMO_CHALLENGES/MASTERY_NAME_3_IW9,a&JUP_OB_CAMO_CHALLENGES/MASTERY_3_IW9,900,41488+42382,7500,,,,iw9_pi_mike2011_camo_mastery_dama_unlock_ob,
22506,iw9_pi_mike2011_camo_mastery_dama_unlock_ob,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,1,,,,,,,22471
22511,iw9_pi_mike2011_camo_mastery_orion_ob,a&JUP_OB_CAMO_CHALLENGES/MASTERY_NAME_4_IW9,a&JUP_OB_CAMO_CHALLENGES/MASTERY_4_IW9,1200,41386+43762,10000,,,,iw9_pi_mike2011_camo_mastery_orion_unlock_ob,
22516,iw9_pi_mike2011_camo_mastery_orion_unlock_ob,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,1,,,,,,,18721
22521,iw9_pi_mike2011_mastery_completionist_ob,a&JUP_OB_CAMO_CHALLENGES/WEAPON_MASTERY_UNLOCK_FINAL_NAME,a&JUP_OB_CAMO_CHALLENGES/WEAPON_MASTERY_UNLOCK_DESC_FINAL_IW9,4,43260,,,,,,22481|22491|22501|22511
25675,iw9_pi_mike2011_base_camos_ob_unlock,a&,a&,1|7|13|20,,,,,,,
22524,jup_jp23_me_kalpha_camo_1,a&JUP_CHALLENGE/JUP_JP23_ME_KALPHA_CAMO_1,a&JUP_CHALLENGE/JUP_JP23_ME_KNIFE_CAMO_1_DESC,50,32581,1000,,,,,
22537,jup_jp23_me_kalpha_camo_gold,a&JUP_CHALLENGE/JUP_JP01_AR_GOLF36_CAMO_GOLD,a&JUP_CHALLENGE/JUP_JP23_ME_KNIFE_CAMO_GOLD_DESC,10,45970,4000,,,,,
22538,jup_jp23_me_kalpha_camo_gold_unlock,a&CHALLENGE/CAMO_UNLOCK_GOLD_JUP,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,4,,,,,,,22524
22539,jup_jp23_me_kalpha_camo_plat,a&JUP_CHALLENGE/JUP_JP01_AR_GOLF36_CAMO_PLAT,a&JUP_CHALLENGE/JUP_JP23_ME_KALPHA_CAMO_PLAT_DESC,20,45971,5000,,,,jup_jp23_me_kalpha_camo_plat_unlock,
22540,jup_jp23_me_kalpha_camo_plat_unlock,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,2,,,,,,,22537|13829
22541,jup_jp23_me_kalpha_camo_dama,a&JUP_CHALLENGE/JUP_JP01_AR_GOLF36_CAMO_DAMA,a&JUP_CHALLENGE/JUP_JP23_ME_KALPHA_CAMO_DAMA_DESC,10,45973,7500,,,,jup_jp23_me_kalpha_camo_dama_unlock,
22542,jup_jp23_me_kalpha_camo_dama_unlock,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,2,,,,,,,22539|11805
22580,jup_jp23_me_kalpha_camo_mastery_gold,a&CHALLENGE/CAMO_MASTERY_GOLD_JUP,a&CHALLENGE/CAMO_MASTERY_GOLD_JUP_DESC,100,41829+43567,4000,,,,jup_jp23_me_kalpha_camo_mastery_gold_unlock,
22618,jup_jp23_me_kalpha_camo_mastery_gold_unlock,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,2,,,,,,,22537
22656,jup_jp23_me_kalpha_camo_mastery_plat,a&CHALLENGE/CAMO_MASTERY_PLAT_JUP,a&CHALLENGE/CAMO_MASTERY_PLAT_JUP_DESC,200,41912+41822,5000,,,,jup_jp23_me_kalpha_camo_mastery_plat_unlock,
22694,jup_jp23_me_kalpha_camo_mastery_plat_unlock,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,2,,,,,,,22539
22732,jup_jp23_me_kalpha_camo_mastery_dama,a&CHALLENGE/CAMO_MASTERY_POLY_JUP,a&CHALLENGE/CAMO_MASTERY_POLY_JUP_DESC,300,42183+41788,7500,,,,jup_jp23_me_kalpha_camo_mastery_dama_unlock,
22770,jup_jp23_me_kalpha_camo_mastery_dama_unlock,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,2,,,,,,,22541
22808,jup_jp23_me_kalpha_camo_mastery_orion,a&CHALLENGE/CAMO_MASTERY_ORION_JUP,a&CHALLENGE/CAMO_MASTERY_ORION_JUP_DESC,400,42146+43320,10000,,,,jup_jp23_me_kalpha_camo_mastery_orion_unlock,
22846,jup_jp23_me_kalpha_camo_mastery_orion_unlock,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,2,,,,,,,13792
22847,jup_jp23_me_kalpha_mastery_completionist,a&CHALLENGE/MASTERY_COMPLETIONIST_JUP,a&CHALLENGE/MASTERY_COMPLETIONIST_JUP_DESC,4,43253,,,,,,22580|22656|22732|22808
22848,jup_jp23_me_kalpha_camo_ob_1,a&JUP_OB_CAMO_NAMES/JUP_MELEE_KALPHA_CAMO_1,a&JUP_OB_CAMO_CHALLENGES/BASE_1,250,39431,1000,,,,,
22852,jup_jp23_me_kalpha_camo_ob_gold,a&JUP_OB_CAMO_CHALLENGES/CAMO_UNLOCK_MASTERY_NAME_1_JUP,a&JUP_OB_CAMO_CHALLENGES/GOLD,100,45978,4000,,,,jup_jp23_me_kalpha_camo_ob_gold_unlock,
22853,jup_jp23_me_kalpha_camo_ob_gold_unlock,a&,a&JUP_OB_CAMO_CHALLENGES/CAMO_UNLOCK_GOLD_DESC,1,,,,,,,22848
22854,jup_jp23_me_kalpha_camo_ob_plat,a&JUP_OB_CAMO_CHALLENGES/CAMO_UNLOCK_MASTERY_NAME_2_JUP,a&JUP_OB_CAMO_CHALLENGES/PLATINUM,300,45984,5000,,,,jup_jp23_me_kalpha_camo_plat_unlock_ob,
22855,jup_jp23_me_kalpha_camo_plat_unlock_ob,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,2,,,,,,,22852|17899
22856,jup_jp23_me_kalpha_camo_ob_dama,a&JUP_OB_CAMO_CHALLENGES/CAMO_UNLOCK_MASTERY_NAME_3_JUP,a&JUP_OB_CAMO_CHALLENGES/POLYATOMIC,30,45990,7500,,,,jup_jp23_me_kalpha_camo_dama_unlock_ob,
22857,jup_jp23_me_kalpha_camo_dama_unlock_ob,a&,a&,2,,,,,,,22854|17886
22858,jup_jp23_me_kalpha_camo_mastery_gold_ob,a&JUP_OB_CAMO_CHALLENGES/MASTERY_NAME_1_JUP,a&JUP_OB_CAMO_CHALLENGES/MASTERY_1_JUP,300,41650+42214,4000,,,,jup_jp23_me_kalpha_camo_mastery_gold_unlock_ob,
22859,jup_jp23_me_kalpha_camo_mastery_gold_unlock_ob,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,2,,,,,,,22852
22860,jup_jp23_me_kalpha_camo_mastery_plat_ob,a&JUP_OB_CAMO_CHALLENGES/MASTERY_NAME_2_JUP,a&JUP_OB_CAMO_CHALLENGES/MASTERY_2_JUP,600,41744+43755,5000,,,,jup_jp23_me_kalpha_camo_mastery_plat_unlock_ob,
22861,jup_jp23_me_kalpha_camo_mastery_plat_unlock_ob,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,2,,,,,,,22854
22862,jup_jp23_me_kalpha_camo_mastery_dama_ob,a&JUP_OB_CAMO_CHALLENGES/MASTERY_NAME_3_JUP,a&JUP_OB_CAMO_CHALLENGES/MASTERY_3_JUP,900,41555+42337,7500,,,,jup_jp23_me_kalpha_camo_mastery_dama_unlock_ob,
22863,jup_jp23_me_kalpha_camo_mastery_dama_unlock_ob,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,2,,,,,,,22856
22864,jup_jp23_me_kalpha_camo_mastery_orion_ob,a&JUP_OB_CAMO_CHALLENGES/MASTERY_NAME_4_JUP,a&JUP_OB_CAMO_CHALLENGES/MASTERY_4_JUP,1200,41458+43363,10000,,,,jup_jp23_me_kalpha_camo_mastery_orion_unlock_ob,
22865,jup_jp23_me_kalpha_camo_mastery_orion_unlock_ob,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,2,,,,,,,17891
22866,jup_jp23_me_kalpha_mastery_completionist_ob,a&JUP_OB_CAMO_CHALLENGES/WEAPON_MASTERY_UNLOCK_FINAL_NAME,a&JUP_OB_CAMO_CHALLENGES/WEAPON_MASTERY_UNLOCK_DESC_FINAL_JUP,4,43254,,,,,,22858|22860|22862|22864
11803,jup_camo_platinum_unlock_ar,a&CHALLENGE/CAMO_UNLOCK_PLAT_JUP,a&CHALLENGE/CAMO_UNLOCK_PLAT_AR_JUP_DESC,5,,,,,,,11510|12451|12728|16997|12738|12743
11805,jup_camo_dama_unlock,a&CHALLENGE/CAMO_UNLOCK_DAMA_JUP,a&CHALLENGE/CAMO_UNLOCK_DAMA_JUP_DESC,35,,,,,,,11512|12453|12729|16999|12739|12744|12756|12774|12797|12815|12831|12849|12865|12882|12899|12916|12933|13154|13171|13187|13225|13262|17045|13279|13299|13339|13356|13391|13408|13425|17115|13442|13459|17134|13473|17163|13487|22539
13786,jup_camo_platinum_unlock_sm,a&CHALLENGE/CAMO_UNLOCK_PLAT_JUP,a&CHALLENGE/CAMO_UNLOCK_PLAT_SMG_JUP_DESC,6,,,,,,,12754|12772|12795|12813|12829|12847
13788,jup_camo_platinum_unlock_pi,a&CHALLENGE/CAMO_UNLOCK_PLAT_JUP,a&CHALLENGE/CAMO_UNLOCK_PLAT_PI_JUP_DESC,4,,,,,,,12863|12880|12897|12914
13790,jup_camo_platinum_unlock_br,a&CHALLENGE/CAMO_UNLOCK_PLAT_JUP,a&CHALLENGE/CAMO_UNLOCK_PLAT_BR_JUP_DESC,3,,,,,,,12931|13152|13169
13792,jup_camo_orion_unlock,a&CHALLENGE/CAMO_UNLOCK_ORION_JUP,a&CHALLENGE/CAMO_UNLOCK_ORION_JUP_DESC,35,36335+36328+36324+36346+36321+36330+36349+36353+36339+36354+36356+36334+36355+36342+36348+36357+36327+36322+36340+36344+36345+36336+36350+36329+36352+36323+36343+36347+36325+36351+36337+36326+36341+36338+46098,,,,,,11513|12454|12633|17000|12673|12696|12757|12775|12798|12816|12832|12850|12866|12883|12900|12917|12934|13155|13172|13188|13226|13263|17046|13280|13300|13340|13357|13392|13409|13426|17116|13443|13460|17135|13474|17164|13488|22541
13820,jup_camo_platinum_unlock_la,a&CHALLENGE/CAMO_UNLOCK_PLAT_JUP,a&CHALLENGE/CAMO_UNLOCK_PLAT_LA_JUP_DESC,1,,,,,,,13471|17161
13822,jup_camo_platinum_unlock_lm,a&CHALLENGE/CAMO_UNLOCK_PLAT_JUP,a&CHALLENGE/CAMO_UNLOCK_PLAT_LMG_JUP_DESC,4,,,,,,,13185|13223|13260|17043|13277
13826,jup_camo_platinum_unlock_sh,a&CHALLENGE/CAMO_UNLOCK_PLAT_JUP,a&CHALLENGE/CAMO_UNLOCK_PLAT_SH_JUP_DESC,3,,,,,,,13406|13423|17111
13824,jup_camo_platinum_unlock_dm,a&CHALLENGE/CAMO_UNLOCK_PLAT_JUP,a&CHALLENGE/CAMO_UNLOCK_PLAT_DM_JUP_DESC,4,,,,,,,13297|13337|13354|13389
13827,jup_camo_platinum_unlock_sn,a&CHALLENGE/CAMO_UNLOCK_PLAT_JUP,a&CHALLENGE/CAMO_UNLOCK_PLAT_SN_JUP_DESC,3,,,,,,,13440|13457|17132
13829,jup_camo_platinum_unlock_me,a&CHALLENGE/CAMO_UNLOCK_PLAT_JUP,a&CHALLENGE/CAMO_UNLOCK_PLAT_ME_JUP_DESC,2,,,,,,,13485|22537
16588,jup_mastery_completionist_tracker,a&CHALLENGE/MASTERY_COMPLETIONIST_ALL_JUP,a&CHALLENGE/MASTERY_COMPLETIONIST_JUP_ALL_DESC,35,45463,,,,,,16255|16318|16319|17011|20284|16321|16322|16323|16324|16325|16326|16327|16328|16329|16330|16331|16332|16333|16334|16335|16336|16337|17057|16338|16339|16340|16341|16342|16343|16344|17127|16345|16346|17146|16347|17175|16348|22847
17885,jup_camo_platinum_unlock_ob_ar,a&JUP_OB_CAMO_CHALLENGES/CAMO_UNLOCK_MASTERY_NAME_2_JUP,a&JUP_OB_CAMO_CHALLENGES/CAMO_PLAT_AR_JUP_DESC,6,,,,,,,17907|18079|18080|18081|20289|18083
17886,jup_camo_dama_unlock_ob,a&JUP_OB_CAMO_CHALLENGES/CAMO_UNLOCK_MASTERY_NAME_3_JUP,a&JUP_OB_CAMO_CHALLENGES/CAMO_POLY_JUP_DESC,37,,,,,,,17911|18151|18152|18153|20291|18155|18156|18157|18158|18159|18160|18161|18162|18163|18164|18165|18166|18167|18168|18169|18170|18171|18172|18173|18174|18175|18176|18177|18178|18179|18180|18181|18182|18183|18184|18185|18186|22854
17887,jup_camo_platinum_unlock_ob_sm,a&JUP_OB_CAMO_CHALLENGES/CAMO_UNLOCK_MASTERY_NAME_2_JUP,a&JUP_OB_CAMO_CHALLENGES/CAMO_PLAT_SM_JUP_DESC,6,,,,,,,18084|18085|18086|18087|18088|18089
17888,jup_camo_platinum_unlock_ob_pi,a&JUP_OB_CAMO_CHALLENGES/CAMO_UNLOCK_MASTERY_NAME_2_JUP,a&JUP_OB_CAMO_CHALLENGES/CAMO_PLAT_PI_JUP_DESC,4,,,,,,,18090|18091|18092|18093
17889,jup_camo_platinum_unlock_ob_br,a&JUP_OB_CAMO_CHALLENGES/CAMO_UNLOCK_MASTERY_NAME_2_JUP,a&JUP_OB_CAMO_CHALLENGES/CAMO_PLAT_BR_JUP_DESC,3,,,,,,,18094|18095|18096
17891,jup_camo_orion_unlock_ob,a&JUP_OB_CAMO_CHALLENGES/CAMO_UNLOCK_MASTERY_NAME_4_JUP,a&JUP_OB_CAMO_CHALLENGES/CAMO_ORION_JUP_DESC,37,39591,,,,,,17913|18223|18224|18225|20293|18227|18228|18229|18230|18231|18232|18233|18234|18235|18236|18237|18238|18239|18240|18241|18242|18243|18244|18245|18246|18247|18248|18249|18250|18251|18252|18253|18254|18255|18256|18257|18258|22856
17892,jup_camo_platinum_unlock_ob_la,a&JUP_OB_CAMO_CHALLENGES/CAMO_UNLOCK_MASTERY_NAME_2_JUP,a&JUP_OB_CAMO_CHALLENGES/CAMO_PLAT_LA_JUP_DESC,1,,,,,,,18112|18113
17893,jup_camo_platinum_unlock_ob_lm,a&JUP_OB_CAMO_CHALLENGES/CAMO_UNLOCK_MASTERY_NAME_2_JUP,a&JUP_OB_CAMO_CHALLENGES/CAMO_PLAT_LM_JUP_DESC,5,,,,,,,18097|18098|18099|18100|18101
17895,jup_camo_platinum_unlock_ob_sh,a&JUP_OB_CAMO_CHALLENGES/CAMO_UNLOCK_MASTERY_NAME_2_JUP,a&JUP_OB_CAMO_CHALLENGES/CAMO_PLAT_SH_JUP_DESC,3,,,,,,,18106|18107|18108
17896,jup_camo_platinum_unlock_ob_dm,a&JUP_OB_CAMO_CHALLENGES/CAMO_UNLOCK_MASTERY_NAME_2_JUP,a&JUP_OB_CAMO_CHALLENGES/CAMO_PLAT_DM_JUP_DESC,4,,,,,,,18102|18103|18104|18105
17897,jup_camo_platinum_unlock_ob_sn,a&JUP_OB_CAMO_CHALLENGES/CAMO_UNLOCK_MASTERY_NAME_2_JUP,a&JUP_OB_CAMO_CHALLENGES/CAMO_PLAT_SN_JUP_DESC,3,,,,,,,18109|18110|18111
17899,jup_camo_platinum_unlock_ob_me,a&JUP_OB_CAMO_CHALLENGES/CAMO_UNLOCK_MASTERY_NAME_2_JUP,a&JUP_OB_CAMO_CHALLENGES/CAMO_PLAT_ME_JUP_DESC,2,,,,,,,18114|22852
17901,jup_mastery_completionist_tracker_ob,a&JUP_OB_CAMO_CHALLENGES/GRAND_MASTERY_JUP_TITLE,a&JUP_OB_CAMO_CHALLENGES/GRAND_MASTERY_JUP_DESC,37,46000,,,,,,17932|18591|18592|18593|20303|18595|18596|18597|18598|18599|18600|18601|18602|18603|18604|18605|18606|18607|18608|18609|18610|18611|18612|18613|18614|18615|18616|18617|18618|18619|18620|18621|18622|18623|18624|18625|18626|22866
18711,jup_camo_platinum_unlock_ob_iw9_ar,a&JUP_OB_CAMO_CHALLENGES/CAMO_UNLOCK_MASTERY_NAME_2_IW9,a&JUP_OB_CAMO_CHALLENGES/CAMO_PLAT_AR_IW9_DESC,8,,,,,,,19004|19005|19012|19014|19017|19018|19019|19023|19028|19029|19062|19068|22448|22450
18713,jup_camo_dama_unlock_ob_iw9,a&JUP_OB_CAMO_CHALLENGES/CAMO_UNLOCK_MASTERY_NAME_3_IW9,a&JUP_OB_CAMO_CHALLENGES/CAMO_POLY_IW9_DESC,51,,,,,,,19138|19139|19140|19141|19142|19143|19144|19145|19146|19147|19148|19149|19150|19151|19152|19153|19154|19155|19156|19157|19158|19159|19160|19161|19162|19163|19164|19165|19166|19167|19168|19169|19170|19171|19172|19173|19174|19175|19176|19177|19178|19179|19180|19181|19182|19183|19184|19185|19186|19187|19188|19189|19190|19191|19192|19193|19194|19195|19196|19197|19198|19199|19200|19201|19202|19203|19204|22457|22458|22459|22460|22461
18715,jup_camo_platinum_unlock_ob_iw9_sm,a&JUP_OB_CAMO_CHALLENGES/CAMO_UNLOCK_MASTERY_NAME_2_IW9,a&JUP_OB_CAMO_CHALLENGES/CAMO_PLAT_SM_IW9_DESC,8,,,,,,,19008|19010|19015|19020|19021|19026|19027|19030|19031|19069
18717,jup_camo_platinum_unlock_ob_iw9_pi,a&JUP_OB_CAMO_CHALLENGES/CAMO_UNLOCK_MASTERY_NAME_2_IW9,a&JUP_OB_CAMO_CHALLENGES/CAMO_PLAT_PI_IW9_DESC,5,,,,,,,19048|19049|19050|19051|19052|19053|19067|22451
18719,jup_camo_platinum_unlock_ob_iw9_br,a&JUP_OB_CAMO_CHALLENGES/CAMO_UNLOCK_MASTERY_NAME_2_IW9,a&JUP_OB_CAMO_CHALLENGES/CAMO_PLAT_BR_IW9_DESC,4,,,,,,,19007|25605|25607|19039|19065
18721,jup_camo_orion_unlock_ob_iw9,a&JUP_OB_CAMO_CHALLENGES/CAMO_UNLOCK_MASTERY_NAME_4_IW9,a&JUP_OB_CAMO_CHALLENGES/CAMO_ORION_IW9_DESC,32,45714,,,,,,19272|19273|19274|19275|19276|19277|19278|19279|19280|19281|19282|19283|19284|19285|19286|19287|19288|19289|19290|19291|19292|19293|19294|19295|19296|19297|19298|19299|19300|19301|19302|19303|19304|19305|19306|19307|19308|19309|19310|19311|19312|19313|19314|19315|19316|19317|19318|19319|19320|19321|19322|19323|19324|19325|19326|19327|19328|19329|19330|19331|19332|19333|19334|19335|19336|19337|19338|22467|22468|22469|22470|22471
18723,jup_camo_platinum_unlock_ob_iw9_la,a&JUP_OB_CAMO_CHALLENGES/CAMO_UNLOCK_MASTERY_NAME_2_IW9,a&JUP_OB_CAMO_CHALLENGES/CAMO_PLAT_LA_IW9_DESC,4,,,,,,,19054|19055|19056|19057
18725,jup_camo_platinum_unlock_ob_iw9_lm,a&JUP_OB_CAMO_CHALLENGES/CAMO_UNLOCK_MASTERY_NAME_2_IW9,a&JUP_OB_CAMO_CHALLENGES/CAMO_PLAT_LM_IW9_DESC,6,,,,,,,19006|19011|19016|19022|19036|19037
18727,jup_camo_platinum_unlock_ob_iw9_sh,a&JUP_OB_CAMO_CHALLENGES/CAMO_UNLOCK_MASTERY_NAME_2_IW9,a&JUP_OB_CAMO_CHALLENGES/CAMO_PLAT_SH_IW9_DESC,4,,,,,,,19032|19033|19034|19035|19061|22447
18729,jup_camo_platinum_unlock_ob_iw9_dm,a&JUP_OB_CAMO_CHALLENGES/CAMO_UNLOCK_MASTERY_NAME_2_IW9,a&JUP_OB_CAMO_CHALLENGES/CAMO_PLAT_DM_IW9_DESC,6,,,,,,,19013|19025|19038|19040|19041|19042|19060|19064
18731,jup_camo_platinum_unlock_ob_iw9_sn,a&JUP_OB_CAMO_CHALLENGES/CAMO_UNLOCK_MASTERY_NAME_2_IW9,a&JUP_OB_CAMO_CHALLENGES/CAMO_PLAT_SN_IW9_DESC,4,,,,,,,25611|25610|19045|19046|19047|19066|22449
18733,jup_camo_platinum_unlock_ob_iw9_me,a&JUP_OB_CAMO_CHALLENGES/CAMO_UNLOCK_MASTERY_NAME_2_IW9,a&JUP_OB_CAMO_CHALLENGES/CAMO_PLAT_ME_IW9_DESC,2,,,,,,,19058|19059|19063|19070
18735,jup_mastery_completionist_tracker_ob_iw9,a&JUP_OB_CAMO_CHALLENGES/GRAND_MASTERY_IW9_TITLE,a&JUP_OB_CAMO_CHALLENGES/GRAND_MASTERY_IW9_DESC,51,46001,,,,,,19942|19943|19944|19945|19946|19947|19948|19949|19950|19951|19952|19953|19954|19955|19956|19957|19958|19959|19960|19961|19962|19963|19964|19965|19966|19967|19968|19969|19970|19971|19972|19973|19974|19975|19976|19977|19978|19979|19980|19981|19982|19983|19984|19985|19986|19987|19988|19989|19990|19991|19992|19993|19994|19995|19996|19997|19998|19999|20000|20001|20002|20003|20004|20005|20006|20007|20008|22517|22518|22519|22520|22521
8105,iw9_ch_reward_kit_prog_unlocks_medic_rank_2,a&CHALLENGE/REWARD_KIT_PROG_UNLOCKS_MEDIC_RANK_2,a&CHALLENGE/REWARD_KIT_PROG_UNLOCKS_MEDIC_RANK_2_DESC,1,6485,0,,,,,
8106,iw9_ch_reward_kit_prog_unlocks_medic_rank_4,a&CHALLENGE/REWARD_KIT_PROG_UNLOCKS_MEDIC_RANK_4,a&CHALLENGE/REWARD_KIT_PROG_UNLOCKS_MEDIC_RANK_4_DESC,1,11563,0,,,,,
8110,iw9_ch_reward_kit_prog_unlocks_medic_rank_8,a&CHALLENGE/REWARD_KIT_PROG_UNLOCKS_MEDIC_RANK_8,a&CHALLENGE/REWARD_KIT_PROG_UNLOCKS_MEDIC_RANK_8_DESC,1,8966,0,,,,,
8111,iw9_ch_reward_kit_prog_unlocks_medic_rank_10,a&CHALLENGE/REWARD_KIT_PROG_UNLOCKS_MEDIC_RANK_10,a&CHALLENGE/REWARD_KIT_PROG_UNLOCKS_MEDIC_RANK_10_DESC,1,12383,0,,,,,
8115,iw9_ch_reward_kit_prog_unlocks_assault_rank_2,a&CHALLENGE/REWARD_KIT_PROG_UNLOCKS_ASSAULT_RANK_2,a&CHALLENGE/REWARD_KIT_PROG_UNLOCKS_ASSAULT_RANK_2_DESC,1,6215,0,,,,,
8116,iw9_ch_reward_kit_prog_unlocks_assault_rank_4,a&CHALLENGE/REWARD_KIT_PROG_UNLOCKS_ASSAULT_RANK_4,a&CHALLENGE/REWARD_KIT_PROG_UNLOCKS_ASSAULT_RANK_4_DESC,1,11557,0,,,,,
8121,iw9_ch_reward_kit_prog_unlocks_assault_rank_8,a&CHALLENGE/REWARD_KIT_PROG_UNLOCKS_ASSAULT_RANK_8,a&CHALLENGE/REWARD_KIT_PROG_UNLOCKS_ASSAULT_RANK_8_DESC,1,8718,0,,,,,
8123,iw9_ch_reward_kit_prog_unlocks_assault_rank_10,a&CHALLENGE/REWARD_KIT_PROG_UNLOCKS_ASSAULT_RANK_10,a&CHALLENGE/REWARD_KIT_PROG_UNLOCKS_ASSAULT_RANK_10_DESC,1,12382,0,,,,,
8125,iw9_ch_reward_kit_prog_unlocks_recon_rank_2,a&CHALLENGE/REWARD_KIT_PROG_UNLOCKS_RECON_RANK_2,a&CHALLENGE/REWARD_KIT_PROG_UNLOCKS_RECON_RANK_2_DESC,1,6780,0,,,,,
8127,iw9_ch_reward_kit_prog_unlocks_recon_rank_4,a&CHALLENGE/REWARD_KIT_PROG_UNLOCKS_RECON_RANK_4,a&CHALLENGE/REWARD_KIT_PROG_UNLOCKS_RECON_RANK_4_DESC,1,11560,0,,,,,
8131,iw9_ch_reward_kit_prog_unlocks_recon_rank_8,a&CHALLENGE/REWARD_KIT_PROG_UNLOCKS_RECON_RANK_8,a&CHALLENGE/REWARD_KIT_PROG_UNLOCKS_RECON_RANK_8_DESC,1,9029,0,,,,,
8130,iw9_ch_reward_kit_prog_unlocks_recon_rank_10,a&CHALLENGE/REWARD_KIT_PROG_UNLOCKS_RECON_RANK_10,a&CHALLENGE/REWARD_KIT_PROG_UNLOCKS_RECON_RANK_10_DESC,1,13373,0,,,,,
8143,iw9_ch_reward_career_star_unlocks_20,a&CHALLENGE/REWARD_CAREER_STARS_UNLOCK_20,a&CHALLENGE/REWARD_CAREER_STARS_UNLOCK_20_DESC,20,9038,0,,,,,
13645,iw9_ch_reward_career_star_unlocks_backup_total_20,a&CHALLENGE/REWARD_CAREER_STARS_UNLOCK_20,a&CHALLENGE/REWARD_CAREER_STARS_UNLOCK_20_DESC,1,9038,0,,,,,
8146,iw9_ch_reward_career_star_unlocks_30,a&CHALLENGE/REWARD_CAREER_STARS_UNLOCK_30,a&CHALLENGE/REWARD_CAREER_STARS_UNLOCK_30_DESC,30,6734,0,,,,,
13644,iw9_ch_reward_career_star_unlocks_backup_total_30,a&CHALLENGE/REWARD_CAREER_STARS_UNLOCK_30,a&CHALLENGE/REWARD_CAREER_STARS_UNLOCK_30_DESC,1,6734,0,,,,,
8148,iw9_ch_reward_career_star_unlocks_50,a&CHALLENGE/REWARD_CAREER_STARS_UNLOCK_50,a&CHALLENGE/REWARD_CAREER_STARS_UNLOCK_50_DESC,50,6801,0,,,,,
13643,iw9_ch_reward_career_star_unlocks_backup_total_50,a&CHALLENGE/REWARD_CAREER_STARS_UNLOCK_50,a&CHALLENGE/REWARD_CAREER_STARS_UNLOCK_50_DESC,1,6801,0,,,,,
8150,iw9_ch_reward_career_star_unlocks_75,a&CHALLENGE/REWARD_CAREER_STARS_UNLOCK_75,a&CHALLENGE/REWARD_CAREER_STARS_UNLOCK_75_DESC,75,6258,0,,,,,
13642,iw9_ch_reward_career_star_unlocks_backup_total_75,a&CHALLENGE/REWARD_CAREER_STARS_UNLOCK_75,a&CHALLENGE/REWARD_CAREER_STARS_UNLOCK_75_DESC,1,6258,0,,,,,
8152,iw9_ch_reward_career_star_unlocks_100,a&CHALLENGE/REWARD_CAREER_STARS_UNLOCK_100,a&CHALLENGE/REWARD_CAREER_STARS_UNLOCK_100_DESC,100,11816,0,,,,,
13641,iw9_ch_reward_career_star_unlocks_backup_total_100,a&CHALLENGE/REWARD_CAREER_STARS_UNLOCK_100,a&CHALLENGE/REWARD_CAREER_STARS_UNLOCK_100_DESC,1,11816,0,,,,,
8156,iw9_ch_reward_intel_collect_unlocks_20_cp,a&CHALLENGE/REWARD_INTEL_COLLECT_UNLOCKS_20_CP,a&CHALLENGE/REWARD_INTEL_COLLECT_UNLOCKS_20_CP_DESC,20,9446,0,,,,,
8158,iw9_ch_reward_intel_collect_unlocks_40_cp,a&CHALLENGE/REWARD_INTEL_COLLECT_UNLOCKS_40_CP,a&CHALLENGE/REWARD_INTEL_COLLECT_UNLOCKS_40_CP_DESC,40,6819,0,,,,,
