string,string,string,string,string,string,string,xhash,localized_a,string,string,localized_a,string,localized_a,int
34261,loot_key_riverside_substation_worn,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/RIVERSIDE_SUBSTATION_KEY_NAME_WORN,hud_icon_loot_key_01_worn,0,a&,1,a&,0
34262,loot_key_rural_bedroom,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/RURAL_BEDROOM_KEY_NAME,hud_icon_loot_key_01_pristine,0,a&,1,a&,0
34263,loot_key_rural_bedroom_used,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/RURAL_BEDROOM_KEY_NAME_USED,hud_icon_loot_key_01_used,0,a&,1,a&,0
34264,loot_key_rural_bedroom_worn,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/RURAL_BEDROOM_KEY_NAME_WORN,hud_icon_loot_key_01_worn,0,a&,1,a&,0
34265,loot_key_rural_shack,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/RURAL_SHACK_KEY_NAME,hud_icon_loot_key_01_pristine,0,a&,1,a&,0
34266,loot_key_rural_shack_used,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/RURAL_SHACK_KEY_NAME_USED,hud_icon_loot_key_01_used,0,a&,1,a&,0
34267,loot_key_rural_shack_worn,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/RURAL_SHACK_KEY_NAME_WORN,hud_icon_loot_key_01_worn,0,a&,1,a&,0
34268,loot_key_secure_cache,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/SECURE_CACHE_KEY_NAME,hud_icon_loot_key_01_pristine,0,a&,1,a&,0
34269,loot_key_secure_cache_used,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/SECURE_CACHE_KEY_NAME_USED,hud_icon_loot_key_01_used,0,a&,1,a&,0
34270,loot_key_secure_cache_worn,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/SECURE_CACHE_KEY_NAME_WORN,hud_icon_loot_key_01_worn,0,a&,1,a&,0
34271,loot_key_sewer_cache,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/SEWER_CACHE_KEY_NAME,hud_icon_loot_key_01_pristine,0,a&,1,a&,0
34272,loot_key_sewer_cache_used,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/SEWER_CACHE_KEY_NAME_USED,hud_icon_loot_key_01_used,0,a&,1,a&,0
34273,loot_key_sewer_cache_worn,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/SEWER_CACHE_KEY_NAME_WORN,hud_icon_loot_key_01_worn,0,a&,1,a&,0
34274,loot_key_shoe_store_showroom,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/SHOE_STORE_SHOWROOM_KEY_NAME,hud_icon_loot_key_01_pristine,0,a&,1,a&,0
34275,loot_key_shoe_store_showroom_used,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/SHOE_STORE_SHOWROOM_KEY_NAME_USED,hud_icon_loot_key_01_used,0,a&,1,a&,0
34276,loot_key_shoe_store_showroom_worn,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/SHOE_STORE_SHOWROOM_KEY_NAME_WORN,hud_icon_loot_key_01_worn,0,a&,1,a&,0
34277,loot_key_shooting_range_shed,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/SHOOTING_RANGE_SHED_KEY_NAME,hud_icon_loot_key_01_pristine,0,a&,1,a&,0
34278,loot_key_shooting_range_shed_used,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/SHOOTING_RANGE_SHED_KEY_NAME_USED,hud_icon_loot_key_01_used,0,a&,1,a&,0
34279,loot_key_shooting_range_shed_worn,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/SHOOTING_RANGE_SHED_KEY_NAME_WORN,hud_icon_loot_key_01_worn,0,a&,1,a&,0
34280,loot_key_solar_power_maintenance_shed,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/SOLAR_POWER_MAINTENANCE_SHED_KEY_NAME,hud_icon_loot_key_01_pristine,0,a&,1,a&,0
34281,loot_key_solar_power_maintenance_shed_used,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/SOLAR_POWER_MAINTENANCE_SHED_KEY_NAME_USED,hud_icon_loot_key_01_used,0,a&,1,a&,0
34282,loot_key_solar_power_maintenance_shed_worn,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/SOLAR_POWER_MAINTENANCE_SHED_KEY_NAME_WORN,hud_icon_loot_key_01_worn,0,a&,1,a&,0
34283,loot_key_south_tower_supply_box,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/SOUTH_TOWER_SUPPLY_BOX_KEY_NAME,hud_icon_loot_key_01_pristine,0,a&,1,a&,0
34284,loot_key_south_tower_supply_box_used,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/SOUTH_TOWER_SUPPLY_BOX_KEY_NAME_USED,hud_icon_loot_key_01_used,0,a&,1,a&,0
34285,loot_key_south_tower_supply_box_worn,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/SOUTH_TOWER_SUPPLY_BOX_KEY_NAME_WORN,hud_icon_loot_key_01_worn,0,a&,1,a&,0
34286,loot_key_stable_locker,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/STABLE_LOCKER_KEY_NAME,hud_icon_loot_key_01_pristine,0,a&,1,a&,0
34287,loot_key_stable_locker_used,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/STABLE_LOCKER_KEY_NAME_USED,hud_icon_loot_key_01_used,0,a&,1,a&,0
34288,loot_key_stable_locker_worn,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/STABLE_LOCKER_KEY_NAME_WORN,hud_icon_loot_key_01_worn,0,a&,1,a&,0
34289,loot_key_strange_smelling_fridge,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/STRANGE_SMELLING_FRIDGE_KEY_NAME,hud_icon_loot_key_01_pristine,0,a&,1,a&,0
34290,loot_key_strange_smelling_fridge_used,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/STRANGE_SMELLING_FRIDGE_KEY_NAME_USED,hud_icon_loot_key_01_used,0,a&,1,a&,0
34291,loot_key_strange_smelling_fridge_worn,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/STRANGE_SMELLING_FRIDGE_KEY_NAME_WORN,hud_icon_loot_key_01_worn,0,a&,1,a&,0
34292,loot_key_survivors_tool_box,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/SURVIVORS_TOOL_BOX_KEY_NAME,hud_icon_loot_key_01_pristine,0,a&,1,a&,0
34293,loot_key_survivors_tool_box_used,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/SURVIVORS_TOOL_BOX_KEY_NAME_USED,hud_icon_loot_key_01_used,0,a&,1,a&,0
34294,loot_key_survivors_tool_box_worn,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/SURVIVORS_TOOL_BOX_KEY_NAME_WORN,hud_icon_loot_key_01_worn,0,a&,1,a&,0
34295,loot_key_theater_supply_cache,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/THEATER_SUPPLY_CACHE_KEY_NAME,hud_icon_loot_key_01_pristine,0,a&,1,a&,0
34296,loot_key_theater_supply_cache_used,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/THEATER_SUPPLY_CACHE_KEY_NAME_USED,hud_icon_loot_key_01_used,0,a&,1,a&,0
34297,loot_key_theater_supply_cache_worn,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/THEATER_SUPPLY_CACHE_KEY_NAME_WORN,hud_icon_loot_key_01_worn,0,a&,1,a&,0
34298,loot_key_the_chum_bar,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/THE_CHUM_BAR_KEY_NAME,hud_icon_loot_key_01_pristine,0,a&,1,a&,0
34299,loot_key_the_chum_bar_used,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/THE_CHUM_BAR_KEY_NAME_USED,hud_icon_loot_key_01_used,0,a&,1,a&,0
34300,loot_key_the_chum_bar_worn,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/THE_CHUM_BAR_KEY_NAME_WORN,hud_icon_loot_key_01_worn,0,a&,1,a&,0
34301,loot_key_training_range_bag,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/TRAINING_RANGE_BAG_KEY_NAME,hud_icon_loot_key_01_pristine,0,a&,1,a&,0
34302,loot_key_training_range_bag_used,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/TRAINING_RANGE_BAG_KEY_NAME_USED,hud_icon_loot_key_01_used,0,a&,1,a&,0
34303,loot_key_training_range_bag_worn,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/TRAINING_RANGE_BAG_KEY_NAME_WORN,hud_icon_loot_key_01_worn,0,a&,1,a&,0
34304,loot_key_trainyard_storehouse,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/TRAINYARD_STOREHOUSE_KEY_NAME,hud_icon_loot_key_01_pristine,0,a&,1,a&,0
34305,loot_key_trainyard_storehouse_used,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/TRAINYARD_STOREHOUSE_KEY_NAME_USED,hud_icon_loot_key_01_used,0,a&,1,a&,0
34306,loot_key_trainyard_storehouse_worn,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/TRAINYARD_STOREHOUSE_KEY_NAME_WORN,hud_icon_loot_key_01_worn,0,a&,1,a&,0
34307,loot_key_train_station_office,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/TRAIN_STATION_OFFICE_KEY_NAME,hud_icon_loot_key_01_pristine,0,a&,1,a&,0
34308,loot_key_train_station_office_used,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/TRAIN_STATION_OFFICE_KEY_NAME_USED,hud_icon_loot_key_01_used,0,a&,1,a&,0
34309,loot_key_train_station_office_worn,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/TRAIN_STATION_OFFICE_KEY_NAME_WORN,hud_icon_loot_key_01_worn,0,a&,1,a&,0
34310,loot_key_underpass,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/UNDERPASS_KEY_NAME,hud_icon_loot_key_01_pristine,0,a&,1,a&,0
34311,loot_key_underpass_used,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/UNDERPASS_KEY_NAME_USED,hud_icon_loot_key_01_used,0,a&,1,a&,0
34312,loot_key_underpass_worn,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/UNDERPASS_KEY_NAME_WORN,hud_icon_loot_key_01_worn,0,a&,1,a&,0
34313,loot_key_villa_spare_bedroom,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/VILLA_SPARE_BEDROOM_KEY_NAME,hud_icon_loot_key_01_pristine,0,a&,1,a&,0
34314,loot_key_villa_spare_bedroom_used,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/VILLA_SPARE_BEDROOM_KEY_NAME_USED,hud_icon_loot_key_01_used,0,a&,1,a&,0
34315,loot_key_villa_spare_bedroom_worn,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/VILLA_SPARE_BEDROOM_KEY_NAME_WORN,hud_icon_loot_key_01_worn,0,a&,1,a&,0
34316,loot_key_warehouse_office,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/WAREHOUSE_OFFICE_KEY_NAME,hud_icon_loot_key_01_pristine,0,a&,1,a&,0
34317,loot_key_warehouse_office_used,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/WAREHOUSE_OFFICE_KEY_NAME_USED,hud_icon_loot_key_01_used,0,a&,1,a&,0
34318,loot_key_warehouse_office_worn,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/WAREHOUSE_OFFICE_KEY_NAME_WORN,hud_icon_loot_key_01_worn,0,a&,1,a&,0
34319,loot_key_warehouse_supply_box,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/WAREHOUSE_SUPPLY_BOX_KEY_NAME,hud_icon_loot_key_01_pristine,0,a&,1,a&,0
34320,loot_key_warehouse_supply_box_used,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/WAREHOUSE_SUPPLY_BOX_KEY_NAME_USED,hud_icon_loot_key_01_used,0,a&,1,a&,0
34321,loot_key_warehouse_supply_box_worn,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/WAREHOUSE_SUPPLY_BOX_KEY_NAME_WORN,hud_icon_loot_key_01_worn,0,a&,1,a&,0
34322,loot_key_watch_tower_supply_box,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/WATCH_TOWER_SUPPLY_BOX_KEY_NAME,hud_icon_loot_key_01_pristine,0,a&,1,a&,0
34323,loot_key_watch_tower_supply_box_used,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/WATCH_TOWER_SUPPLY_BOX_KEY_NAME_USED,hud_icon_loot_key_01_used,0,a&,1,a&,0
34324,loot_key_watch_tower_supply_box_worn,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/WATCH_TOWER_SUPPLY_BOX_KEY_NAME_WORN,hud_icon_loot_key_01_worn,0,a&,1,a&,0
34325,loot_key_waterlogged_treasure,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/WATERLOGGED_TREASURE_KEY_NAME,hud_icon_loot_key_01_pristine,0,a&,1,a&,0
34326,loot_key_waterlogged_treasure_used,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/WATERLOGGED_TREASURE_KEY_NAME_USED,hud_icon_loot_key_01_used,0,a&,1,a&,0
34327,loot_key_waterlogged_treasure_worn,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/WATERLOGGED_TREASURE_KEY_NAME_WORN,hud_icon_loot_key_01_worn,0,a&,1,a&,0
34608,jup_ava_intel_aether_storm_disciple,4,0,0,0,,#,a&JUP_OB_ITEM_GENERICS/AVA_INTEL_STORM_DISCIPLE,hud_icon_loot_intel_02,0,a&,1,a&,0
34609,jup_quest_a2t3_bazaar_essence,1,0,0,0,,#,a&JUP_OB_ITEM_GENERICS/ESSENCE_CONTAINER_BAZAAR,jup_ui_map_icon_poi_essence_container,0,a&,1,a&,0
34610,jup_quest_a2t3_retail_essence,1,0,0,0,,#,a&JUP_OB_ITEM_GENERICS/ESSENCE_CONTAINER_RETAIL,jup_ui_map_icon_poi_essence_container,0,a&,1,a&,0
34611,jup_quest_a2t3_shops_essence,1,0,0,0,,#,a&JUP_OB_ITEM_GENERICS/ESSENCE_CONTAINER_SHOPS,jup_ui_map_icon_poi_essence_container,0,a&,1,a&,0
34415,jup_weaponcase_plasmagun,4,0,0,0,,#,a&JUP_OB_ITEM_GENERICS/WEAPONCASE_PLASMAGUN,jup_hud_icon_weaponcase_darkaetherplasmalauncher,0,a&,0,a&,0
35307,jup_schematic_case_plasmagun,4,0,0,0,,#,a&JUP_OB_ITEM_GENERICS/SCHEMATIC_CASE_PLASMAGUN,jup_ui_icon_schematic_plans_weapon_plasmalauncher,0,a&,1,a&,0
35877,jup_bloodburner_keys,4,0,0,0,,#,a&JUP_OB_ITEM_GENERICS/VEHICLE_KEYS_BLOODBURNER,currency_keys_icon,0,a&,0,a&,0
36075,jup_schematic_classified_bloodburner,4,0,0,0,,#,a&JUP_OB_ITEM_GENERICS/SCHEMATIC_CLASSIFIED_BLOODBURNER,icon_bribe_keys,0,a&,1,a&,0
43574,jup_schematic_classified_golden_armor_plate,4,0,0,0,,#,a&JUP_OB_ITEM_GENERICS/SCHEMATIC_CLASSIFIED_GOLDEN_ARMOR_PLATE,hud_icon_loot_armor_plate,0,a&,1,a&,0
43575,jup_schematic_classified_dog_bone,4,0,0,0,,#,a&JUP_OB_ITEM_GENERICS/SCHEMATIC_CLASSIFIED_DOG_BONE,hud_icon_loot_dog_tag,0,a&,1,a&,0
35529,jup_essence_container_large_aethertear,1,0,0,0,,#,a&SHARED_HINTSTRINGS/ESSENCE_CONTAINER_LARGE,ui_icons_zombie_essence,0,a&,1,a&,0
35124,brloot_perkpack_testpack_jup,5,0,0,0,,#,a&PERKS/PERK_PACKAGE_BR_TESTPACK_JUP,hud_icon_loot_perk_pack,0,a&,0,a&,0
36140,brloot_perkpack_testpack2_jup,5,0,0,0,,#,a&PERKS/PERK_PACKAGE_BR_TESTPACK2_JUP,hud_icon_loot_perk_pack,0,a&,0,a&,0
36379,essence_container_tombstone,1,0,0,0,,#,a&SHARED_HINTSTRINGS/ESSENCE_CONTAINER,ui_icons_zombie_essence,0,a&,1,a&,0
37185,jup_golden_armor_plate,1,0,0,0,,#,a&SHARED_HINTSTRINGS/GOLDEN_ARMOR_PLATE,hud_icon_loot_armor_,0,a&,0,a&,0
37308,jup_dog_whistle,1,0,0,0,,#,a&SHARED_HINTSTRINGS/DOG_WHISTLE,hud_icon_loot_armor_,0,a&,0,a&,0
38162,brloot_perkpack_airman_jup,5,0,0,0,,#,a&PERKS/PERK_PACKAGE_BR_AIRMAN_JUP,hud_icon_loot_perk_pack,0,a&,0,a&,0
38163,brloot_perkpack_backer_jup,5,0,0,0,,#,a&PERKS/PERK_PACKAGE_BR_BACKER_JUP,hud_icon_loot_perk_pack,0,a&,0,a&,0
38164,brloot_perkpack_commander_jup,5,0,0,0,,#,a&PERKS/PERK_PACKAGE_BR_COMMANDER_JUP,hud_icon_loot_perk_pack,0,a&,0,a&,0
38165,brloot_perkpack_corporal_jup,5,0,0,0,,#,a&PERKS/PERK_PACKAGE_BR_CORPORAL_JUP,hud_icon_loot_perk_pack,0,a&,0,a&,0
38166,brloot_perkpack_deputy_jup,5,0,0,0,,#,a&PERKS/PERK_PACKAGE_BR_DEPUTY_JUP,hud_icon_loot_perk_pack,0,a&,0,a&,0
38167,brloot_perkpack_driller_jup,5,0,0,0,,#,a&PERKS/PERK_PACKAGE_BR_DRILLER_JUP,hud_icon_loot_perk_pack,0,a&,0,a&,0
38168,brloot_perkpack_huntsman_jup,5,0,0,0,,#,a&PERKS/PERK_PACKAGE_BR_HUNTSMAN_JUP,hud_icon_loot_perk_pack,0,a&,0,a&,0
38169,brloot_perkpack_legionnaire_jup,5,0,0,0,,#,a&PERKS/PERK_PACKAGE_BR_LEGIONNAIRE_JUP,hud_icon_loot_perk_pack,0,a&,0,a&,0
38170,brloot_perkpack_marauder_jup,5,0,0,0,,#,a&PERKS/PERK_PACKAGE_BR_MARAUDER_JUP,hud_icon_loot_perk_pack,0,a&,0,a&,0
38172,brloot_perkpack_resistor_jup,5,0,0,0,,#,a&PERKS/PERK_PACKAGE_BR_RESISTOR_JUP,hud_icon_loot_perk_pack,0,a&,0,a&,0
38173,brloot_perkpack_stuntman_jup,5,0,0,0,,#,a&PERKS/PERK_PACKAGE_BR_STUNTMAN_JUP,hud_icon_loot_perk_pack,0,a&,0,a&,0
38171,brloot_perkpack_technician_jup,5,0,0,0,,#,a&PERKS/PERK_PACKAGE_BR_TECHNICIAN_JUP,hud_icon_loot_perk_pack,0,a&,0,a&,0
33017,brloot_super_self_revive_box,1,0,0,0,,#,a&SUPER_MP/SELF_REVIVE_BOX,hud_icon_fieldupgrade_self_revive_box,1,a&,1,a&,0
33369,brloot_equip_gasmask_scuba,1,0,0,0,,#,a&MP/BR_GASMASK_SCUBA,hud_icon_fieldupgrade_rebreather_mask,0,a&,,a&,0
34675,brloot_valuable_battle_notes,1,0,0,0,,#,a&PMC/KONNI_BATTLE_NOTES_TITLE,hud_icon_loot_planning_sheet,0,a&,1,a&,0
34676,brloot_valuable_konni_ledger,1,0,0,0,,#,a&PMC/KONNI_LEDGER_TITLE,hud_icon_loot_intel_01,0,a&,1,a&,0
35153,brloot_note_extraction_protocol,1,0,0,0,,#,a&PMC_S5/EXTRACTION_PROTOCOL_TITLE,hud_icon_loot_intel_01,0,a&,1,a&,0
35266,brloot_buystation_jltv,1,0,0,0,,#,a&MP_BR_INGAME/JLTV_MG_SPAWN,hud_icon_vehicle_jltv_mg,0,a&,1,a&,0
35814,brloot_transportation_plans,1,0,0,0,,#,a&PMC_S5/TRANSPORTATION_PLANS_TITLE,hud_icon_loot_intel_02,0,a&,1,a&,0
36061,loot_key_mrap,1,0,0,0,,#,a&MP_DMZ_LOCKS/MRAP_KEY_NAME,hud_icon_loot_key_04,0,a&,,a&,0
36063,brloot_buystation_mrap,1,0,0,0,,#,a&MP_BR_INGAME/MRAP_SPAWN,hud_icon_vehicle_mrap,0,a&,1,a&,0
36281,brloot_missile_intel,1,0,0,0,,#,a&PMC_S5/MISSILE_INTEL_TITLE,hud_icon_loot_intel_03,0,a&,1,a&,0
36282,brloot_konni_combat_intel,1,0,0,0,,#,a&PMC_S5/KONNI_COMBAT_INTEL_TITLE,hud_icon_loot_intel_01,0,a&,1,a&,0
36283,brloot_slipstream_laptop,1,0,0,0,,#,a&PMC_S5/BIOLABS_LAPTOP_TITLE,hud_icon_loot_laptop,0,a&,1,a&,0
37394,brloot_valuable_rare_dogbank,1,0,0,0,,#,a&MP/BR_VALUABLE_RARE_DOG_BANK_TITLE,hud_icon_loot_statue_dog,0,a&,1,a&,0
37395,brloot_valuable_shopkeeper_konni_intel,1,0,0,0,,#,a&MP/BR_VALUABLE_SHOPKEEPER_KONNI_INTEL_TITLE,hud_icon_loot_intel_02,0,a&,1,a&,0
37214,brloot_konni_deal_documents,1,0,0,0,,#,a&PMC_S5/KONNI_REVEAL_INTEL_TITLE,,0,a&,1,a&,0
37215,brloot_cartel_deal_documents,1,0,0,0,,#,a&PMC_S5/CARTEL_REVEAL_INTEL_TITLE,,0,a&,1,a&,0
37216,brloot_gas_canister,1,0,0,0,,#,a&PMC_S5/GAS_CANISTER_TITLE,,0,a&,1,a&,0
38400,brloot_valuable_konni_laptop,1,0,0,0,,#,a&MP/KONNI_LAPTOP_UNOBSERVED,hud_icon_loot_laptop,0,a&,1,a&,0
38847,brloot_cartel_transportation_plans,1,0,0,0,,#,a&PMC_S5/CARTEL_TRANSPORTATION_PLANS_TITLE,hud_icon_loot_intel_01,0,a&,1,a&,0
38848,brloot_irradiated_gas_canister,1,0,0,0,,#,a&PMC_S5/IRRADIATED_GAS_CANSITER_TITLE,hud_icon_loot_gas_canister,0,a&,1,a&,0
38852,brloot_volatile_decoy_grenade,1,0,0,0,,#,a&PMC_S5/VOLATILE_DECOY_GRENADE_TITLE,hud_icon_equipment_decoy,0,a&,1,a&,0
38853,brloot_konni_safehouse_intel,1,0,0,0,,#,a&PMC_S5/KONNI_SAFEHOUSE_INTEL_TITLE,hud_icon_loot_intel_03,0,a&,1,a&,0
39679,jup_currency_essence,1,0,0,0,,#,a&CP_ZMB/ESSENCE,jup_ui_map_icon_poi_essence_vial,0,a&,1,a&,0
39185,obloot_key_summon_a,1,0,0,0,,#,a&JUP_OB_ITEM_GENERICS/HUMAN_STRONGHOLD_KEY_NAME,hud_icon_loot_skull,0,a&,1,a&,0
39186,obloot_key_summon_b,1,0,0,0,,#,a&MP_DMZ_LOCKS/POST_OFFICE_STRONGHOLD_KEY_NAME,hud_icon_loot_key_post_office_pristine,0,a&,1,a&,0
39187,obloot_key_summon_c,1,0,0,0,,#,a&JUP_OB_ITEM_GENERICS/HUMAN_FORTRESS_KEY_NAME_MAESTRO,hud_icon_loot_key_fortress,0,a&,1,a&,0
39188,obloot_key_summon_d,1,0,0,0,,#,a&JUP_OB_ITEM_GENERICS/HUMAN_FORTRESS_KEY_NAME_RAINMAKER,hud_icon_loot_skull,0,a&,1,a&,0
46249,jup_strauss_research_tablet,1,0,0,0,,#,a&JUP_OB_ITEM_GENERICS/STRAUSS_RESEARCH,hud_icon_loot_intel_02,0,a&,1,a&,0
