string,string,string
12402,sticker,sticker_iw9_042
12518,sticker,sticker_iw9_043
12502,sticker,sticker_iw9_044
12595,sticker,sticker_iw9_045
12485,sticker,sticker_iw9_046
12567,sticker,sticker_iw9_047
12446,sticker,sticker_iw9_048
12576,sticker,sticker_iw9_049
12511,sticker,sticker_iw9_050
12468,sticker,sticker_iw9_051
12503,sticker,sticker_iw9_052
12407,sticker,sticker_iw9_053
12522,sticker,sticker_iw9_054
12535,sticker,sticker_iw9_055
12562,sticker,sticker_iw9_056
12569,sticker,sticker_iw9_057
11488,sticker,sticker_iw9_058
12418,sticker,sticker_iw9_059
12462,sticker,sticker_iw9_060
12524,sticker,sticker_iw9_061
12574,sticker,sticker_iw9_062
12496,sticker,sticker_iw9_063
12578,sticker,sticker_iw9_064
12520,sticker,sticker_iw9_065
12459,sticker,sticker_iw9_066
12499,sticker,sticker_iw9_067
12501,sticker,sticker_iw9_068
12409,sticker,sticker_iw9_069
12540,sticker,sticker_iw9_070
12598,sticker,sticker_iw9_071
12577,sticker,sticker_iw9_072
12495,sticker,sticker_iw9_073
12513,sticker,sticker_iw9_074
12476,sticker,sticker_iw9_075
12566,sticker,sticker_iw9_076
12460,sticker,sticker_iw9_077
12519,sticker,sticker_iw9_078
12430,sticker,sticker_iw9_079
12388,sticker,sticker_iw9_080
12487,sticker,sticker_iw9_081
12463,sticker,sticker_iw9_082
12453,sticker,sticker_iw9_083
12572,sticker,sticker_iw9_084
12450,sticker,sticker_iw9_085
12452,sticker,sticker_iw9_086
12525,sticker,sticker_iw9_087
12467,sticker,sticker_iw9_088
12521,sticker,sticker_iw9_089
12553,sticker,sticker_iw9_090
12480,sticker,sticker_iw9_091
12542,sticker,sticker_iw9_092
12492,sticker,sticker_iw9_093
12403,sticker,sticker_iw9_094
12556,sticker,sticker_iw9_095
12571,sticker,sticker_iw9_096
12580,sticker,sticker_iw9_097
12599,sticker,sticker_iw9_098
12596,sticker,sticker_iw9_099
11155,sticker,sticker_iw9_100
11157,sticker,sticker_iw9_101
12448,sticker,sticker_iw9_102
12447,sticker,sticker_iw9_103
12444,sticker,sticker_iw9_104
12551,sticker,sticker_iw9_105
12483,sticker,sticker_iw9_106
12585,sticker,sticker_iw9_107
12469,sticker,sticker_iw9_108
12554,sticker,sticker_iw9_109
12538,sticker,sticker_iw9_110
12405,sticker,sticker_iw9_111
12470,sticker,sticker_iw9_112
12549,sticker,sticker_iw9_113
12497,sticker,sticker_iw9_114
12527,sticker,sticker_iw9_115
12555,sticker,sticker_iw9_116
12586,sticker,sticker_iw9_117
12458,sticker,sticker_iw9_118
12423,sticker,sticker_iw9_119
12461,sticker,sticker_iw9_120
12400,sticker,sticker_iw9_121
12561,sticker,sticker_iw9_122
12390,sticker,sticker_iw9_123
12508,sticker,sticker_iw9_124
12437,sticker,sticker_iw9_125
12568,sticker,sticker_iw9_126
12498,sticker,sticker_iw9_127
12454,sticker,sticker_iw9_128
12601,sticker,sticker_iw9_129
12486,sticker,sticker_iw9_130
12584,sticker,sticker_iw9_131
12545,sticker,sticker_iw9_132
12421,sticker,sticker_iw9_133
12602,sticker,sticker_iw9_134
12516,sticker,sticker_iw9_135
12490,sticker,sticker_iw9_136
12493,sticker,sticker_iw9_137
12534,sticker,sticker_iw9_138
12456,sticker,sticker_iw9_139
12417,sticker,sticker_iw9_140
12482,sticker,sticker_iw9_141
12471,sticker,sticker_iw9_142
12455,sticker,sticker_iw9_143
12392,sticker,sticker_iw9_144
12441,sticker,sticker_iw9_145
12526,sticker,sticker_iw9_146
12570,sticker,sticker_iw9_147
12427,sticker,sticker_iw9_148
12449,sticker,sticker_iw9_149
12547,sticker,sticker_iw9_150
12442,sticker,sticker_iw9_151
12592,sticker,sticker_iw9_152
12422,sticker,sticker_iw9_153
12394,sticker,sticker_iw9_154
12466,sticker,sticker_iw9_155
12581,sticker,sticker_iw9_156
12399,sticker,sticker_iw9_157
12573,sticker,sticker_iw9_158
12424,sticker,sticker_iw9_159
12436,sticker,sticker_iw9_160
12589,sticker,sticker_iw9_161
12445,sticker,sticker_iw9_162
12593,sticker,sticker_iw9_163
12544,sticker,sticker_iw9_164
12494,sticker,sticker_iw9_165
12514,sticker,sticker_iw9_166
12478,sticker,sticker_iw9_167
12500,sticker,sticker_iw9_168
12507,sticker,sticker_iw9_169
12537,sticker,sticker_iw9_170
12433,sticker,sticker_iw9_171
12546,sticker,sticker_iw9_172
12550,sticker,sticker_iw9_173
12439,sticker,sticker_iw9_174
12536,sticker,sticker_iw9_175
12481,sticker,sticker_iw9_176
12509,sticker,sticker_iw9_177
12411,sticker,sticker_iw9_178
12477,sticker,sticker_iw9_179
12412,sticker,sticker_iw9_180
12426,sticker,sticker_iw9_181
12451,sticker,sticker_iw9_182
12420,sticker,sticker_iw9_183
12428,sticker,sticker_iw9_184
12465,sticker,sticker_iw9_185
12443,sticker,sticker_iw9_186
12414,sticker,sticker_iw9_187
12548,sticker,sticker_iw9_188
12533,sticker,sticker_iw9_189
12491,sticker,sticker_iw9_190
12539,sticker,sticker_iw9_191
12406,sticker,sticker_iw9_192
12475,sticker,sticker_iw9_193
12488,sticker,sticker_iw9_194
12557,sticker,sticker_iw9_195
12560,sticker,sticker_iw9_196
12506,sticker,sticker_iw9_197
12389,sticker,sticker_iw9_198
12440,sticker,sticker_iw9_199
12393,sticker,sticker_iw9_200
12558,sticker,sticker_iw9_201
12425,sticker,sticker_iw9_202
12587,sticker,sticker_iw9_203
12395,sticker,sticker_iw9_204
12438,sticker,sticker_iw9_205
12489,sticker,sticker_iw9_206
12582,sticker,sticker_iw9_207
12597,sticker,sticker_iw9_208
12474,sticker,sticker_iw9_209
12532,sticker,sticker_iw9_210
12504,sticker,sticker_iw9_211
12559,sticker,sticker_iw9_212
12543,sticker,sticker_iw9_213
12563,sticker,sticker_iw9_214
12484,sticker,sticker_iw9_215
12408,sticker,sticker_iw9_216
12431,sticker,sticker_iw9_217
12564,sticker,sticker_iw9_218
12512,sticker,sticker_iw9_219
12396,sticker,sticker_iw9_220
12590,sticker,sticker_iw9_221
12473,sticker,sticker_iw9_222
12588,sticker,sticker_iw9_223
12413,sticker,sticker_iw9_224
12435,sticker,sticker_iw9_225
12505,sticker,sticker_iw9_226
12591,sticker,sticker_iw9_227
12583,sticker,sticker_iw9_228
12410,sticker,sticker_iw9_229
12575,sticker,sticker_iw9_230
12415,sticker,sticker_iw9_231
12472,sticker,sticker_iw9_232
12397,sticker,sticker_iw9_233
12603,sticker,sticker_iw9_234
12387,sticker,sticker_iw9_235
12579,sticker,sticker_iw9_236
12510,sticker,sticker_iw9_237
12398,sticker,sticker_iw9_238
12434,sticker,sticker_iw9_239
12429,sticker,sticker_iw9_240
12419,sticker,sticker_iw9_241
12552,sticker,sticker_iw9_242
12600,sticker,sticker_iw9_243
12479,sticker,sticker_iw9_244
12594,sticker,sticker_iw9_245
12457,sticker,sticker_iw9_246
12515,sticker,sticker_iw9_247
12565,sticker,sticker_iw9_248
12517,sticker,sticker_iw9_249
12523,sticker,sticker_iw9_250
11143,sticker,vinyl_iw9_001
11139,sticker,vinyl_iw9_002
11952,sticker,vinyl_iw9_003
11951,sticker,vinyl_iw9_023
12789,sticker,vinyl_iw9_024
12790,sticker,vinyl_iw9_025
12787,sticker,vinyl_iw9_026
12792,sticker,vinyl_iw9_027
12788,sticker,vinyl_iw9_028
12791,sticker,vinyl_iw9_029
9438,sticker,vinyl_none
9230,super,super_ammo_drop
9224,super,super_armor_drop
9240,super,super_balloon_extract
9254,super,super_battlerage
9246,super,super_blastshield_drop
9264,super,super_blinding_turret
9223,super,super_br_extract
9262,super,super_bradley
9265,super,super_chopper_gunner
9220,super,super_cruise_predator
9250,super,super_deadsilence
9257,super,super_deployed_decoy
9237,super,super_door_barricade
9221,super,super_emp_drone
9251,super,super_emp_pulse
9227,super,super_fulton
9226,super,super_laststand_heal
9232,super,super_leader_drop
9247,super,super_loadout_drop
9242,super,super_pac_sentry
9260,super,super_precision_airstrike
9249,super,super_recon_dart
9236,super,super_recon_drone
9241,super,super_remote_detonate
9239,super,super_scramble
9255,super,super_select
9266,super,super_smoke_airdrop
9268,super,super_sonar_pulse
9244,super,super_sound_veil
9261,super,super_stimpistol
9231,super,super_supply_drop
9270,super,super_support_box
9243,super,super_suppression_rounds
9225,super,super_tac_camera
9269,super,super_tac_cover
9253,super,super_tac_insert
9263,super,super_test
9222,super,super_toma_strike
9238,super,super_trophy
9248,super,super_uav
9245,super,super_vehicle_drop
9233,super,super_weapon_drop
7864,taunts,taunt_mp_eastern_azur_default
7869,taunts,taunt_mp_eastern_bale_default
7887,taunts,taunt_mp_eastern_dingo_default
7863,taunts,taunt_mp_eastern_grinch_default
7860,taunts,taunt_mp_eastern_iskra_default
7862,taunts,taunt_mp_eastern_kreuger_default
7878,taunts,taunt_mp_eastern_minotavr_default
7866,taunts,taunt_mp_eastern_rodion_default
7868,taunts,taunt_mp_eastern_stohli_default
7870,taunts,taunt_mp_eastern_syd_default
7880,taunts,taunt_mp_eastern_trigg_default
7882,taunts,taunt_mp_eastern_yegor_default
7888,taunts,taunt_mp_eastern_yolandi_default
7874,taunts,taunt_mp_eastern_zane_default
7875,taunts,taunt_mp_western_alice_default
7885,taunts,taunt_mp_western_charly_default
7873,taunts,taunt_mp_western_dday_default
7872,taunts,taunt_mp_western_domino_default
7859,taunts,taunt_mp_western_farah_default
7881,taunts,taunt_mp_western_ghost_default
7867,taunts,taunt_mp_western_golem_default
7886,taunts,taunt_mp_western_hooper_default
7865,taunts,taunt_mp_western_kato_default
7879,taunts,taunt_mp_western_lynch_default
7858,taunts,taunt_mp_western_murphy_default
7861,taunts,taunt_mp_western_otter_default
7877,taunts,taunt_mp_western_quin_default
7883,taunts,taunt_mp_western_raines_default
7876,taunts,taunt_mp_western_spetsnaz_default
7884,taunts,taunt_mp_western_wyatt_default
7871,taunts,taunt_mp_western_zedra_default
7899,temp,temp00
7901,temp,temp01
7892,temp,temp02
7889,temp,temp03
7902,temp,temp04
7893,temp,temp05
7891,temp,temp06
7898,temp,temp07
7894,temp,temp08
7903,temp,temp09
7895,temp,temp10
7900,temp,temp11
7890,temp,temp12
7897,temp,temp13
7896,temp,temp14
11169,vehicle_camo,veh9_apc_8x8_v002
12385,vehicle_camo,veh9_jltv_mg_v004
12382,vehicle_camo,veh9_jltv_mg_v006
12384,vehicle_camo,veh9_mil_cargo_truck_v005
13373,vehicle_camo,veh9_mil_cargo_truck_v007
12383,vehicle_camo,veh9_sedan_hatchback_1985_v007
11970,vehicle_camo,veh_camo_default
11971,vehicle_horn,veh_horn_default
11972,vehicle_track,veh_track_none
11369,weapon,briefcase_bomb_mp
11332,weapon,iw8_fists
11371,weapon,iw8_knife
11363,weapon,iw8_lm_dblmg
11305,weapon,iw9_ar_akilo
11323,weapon,iw9_ar_akilo105
11863,weapon,iw9_ar_akilo105_v2
11327,weapon,iw9_ar_akilo74
11989,weapon,iw9_ar_akilo74_v1
11837,weapon,iw9_ar_akilo_v2
11816,weapon,iw9_ar_akilo_v3
11880,weapon,iw9_ar_akilo_v4
11830,weapon,iw9_ar_akilo_v7
11372,weapon,iw9_ar_augolf
11339,weapon,iw9_ar_golf3
11987,weapon,iw9_ar_golf3_v4
11984,weapon,iw9_ar_golf3_v7
11320,weapon,iw9_ar_kilo53
12016,weapon,iw9_ar_kilo53_v10
11345,weapon,iw9_ar_mcbravo
11857,weapon,iw9_ar_mcbravo_v1
11346,weapon,iw9_ar_mcharlie
11842,weapon,iw9_ar_mcharlie_v1
11850,weapon,iw9_ar_mcharlie_v3
11325,weapon,iw9_ar_mike16
11814,weapon,iw9_ar_mike16_agg
11869,weapon,iw9_ar_mike16_def
11804,weapon,iw9_ar_mike16_tac
11851,weapon,iw9_ar_mike16_v3
11810,weapon,iw9_ar_mike16_v5
11983,weapon,iw9_ar_mike16_v6
11867,weapon,iw9_ar_mike16_v90
11354,weapon,iw9_ar_mike4
11885,weapon,iw9_ar_mike4_agg
11853,weapon,iw9_ar_mike4_def
11824,weapon,iw9_ar_mike4_tac
11806,weapon,iw9_ar_mike4_v1
11809,weapon,iw9_ar_mike4_v11
11808,weapon,iw9_ar_mike4_v15
12011,weapon,iw9_ar_mike4_v18
11813,weapon,iw9_ar_mike4_v4
11820,weapon,iw9_ar_mike4_v6
11856,weapon,iw9_ar_mike4_v9
11817,weapon,iw9_ar_mike4_v90
11302,weapon,iw9_ar_scharlie
11996,weapon,iw9_ar_scharlie_v1
11877,weapon,iw9_ar_scharlie_v5
11872,weapon,iw9_ar_scharlie_v7
11362,weapon,iw9_ar_schotel
11888,weapon,iw9_ar_schotel_v1
11308,weapon,iw9_ar_scsierra
11861,weapon,iw9_ar_scsierra_v2
11801,weapon,iw9_ar_scsierra_v3
11357,weapon,iw9_br_msecho
11847,weapon,iw9_br_msecho_agg
11855,weapon,iw9_br_msecho_def
11860,weapon,iw9_br_msecho_tac
11881,weapon,iw9_br_msecho_v3
11854,weapon,iw9_br_msecho_v90
11336,weapon,iw9_br_soscar14
11991,weapon,iw9_br_soscar14_v4
12968,weapon,iw9_cyberemp
11322,weapon,iw9_dm_crossbow
11348,weapon,iw9_dm_la700
11818,weapon,iw9_dm_la700_v2
11350,weapon,iw9_dm_mike14
11864,weapon,iw9_dm_mike14_v1
11865,weapon,iw9_dm_mike14_v2
11330,weapon,iw9_dm_mike24
11835,weapon,iw9_dm_mike24_v3
11845,weapon,iw9_dm_mike24_v4
11349,weapon,iw9_dm_pgolf1
12002,weapon,iw9_dm_pgolf1_v1
11316,weapon,iw9_dm_sa700
11329,weapon,iw9_dm_sbeta
11999,weapon,iw9_dm_sbeta_v2
11312,weapon,iw9_dm_scromeo
12013,weapon,iw9_dm_scromeo_v2
11340,weapon,iw9_dm_xmike2010
11811,weapon,iw9_dm_xmike2010_v1
11309,weapon,iw9_knifestab
11344,weapon,iw9_la_gromeo
11337,weapon,iw9_la_juliet
11326,weapon,iw9_la_kgolf
11333,weapon,iw9_la_mike32
11351,weapon,iw9_la_rpapa7
11994,weapon,iw9_la_rpapa7_v2
11318,weapon,iw9_lm_ahotel
12012,weapon,iw9_lm_ahotel_v4
11347,weapon,iw9_lm_dblmg
12386,weapon,iw9_lm_dblmg2
11331,weapon,iw9_lm_foxtrot
11803,weapon,iw9_lm_foxtrot_agg
11828,weapon,iw9_lm_foxtrot_def
11848,weapon,iw9_lm_foxtrot_tac
11868,weapon,iw9_lm_foxtrot_v90
11342,weapon,iw9_lm_kilo21
11319,weapon,iw9_lm_mkilo3
11829,weapon,iw9_lm_mkilo3_v1
11303,weapon,iw9_lm_ngolf7
11360,weapon,iw9_lm_rkilo
11838,weapon,iw9_lm_rkilo_v1
11314,weapon,iw9_lm_slima
11840,weapon,iw9_lm_slima_v1
11985,weapon,iw9_lm_slima_v2
11304,weapon,iw9_me_climbfists
11306,weapon,iw9_me_diveknife
11370,weapon,iw9_me_fists
11355,weapon,iw9_me_knife
12010,weapon,iw9_me_knife_v0
11992,weapon,iw9_me_knife_v1
11353,weapon,iw9_me_riotshield
11324,weapon,iw9_pi_decho
11812,weapon,iw9_pi_decho_v1
11998,weapon,iw9_pi_decho_v12
11827,weapon,iw9_pi_decho_v3
11821,weapon,iw9_pi_decho_v5
11307,weapon,iw9_pi_golf17
11834,weapon,iw9_pi_golf17_v1
11361,weapon,iw9_pi_golf18
11859,weapon,iw9_pi_golf18_v1
11886,weapon,iw9_pi_golf18_v4
11825,weapon,iw9_pi_golf18_v5
11870,weapon,iw9_pi_golf18_v9
11352,weapon,iw9_pi_papa220
11882,weapon,iw9_pi_papa220_v1
11819,weapon,iw9_pi_papa220_v2
12004,weapon,iw9_pi_papa220_v3
11831,weapon,iw9_pi_papa220_v5
11878,weapon,iw9_pi_papa220_v6
12003,weapon,iw9_pi_papa220_v8
11832,weapon,iw9_pi_papa220_v9
11368,weapon,iw9_pi_stimpistol
11367,weapon,iw9_pi_swhiskey
11800,weapon,iw9_pi_swhiskey_v1
11879,weapon,iw9_pi_swhiskey_v2
11862,weapon,iw9_pi_swhiskey_v4
11993,weapon,iw9_pi_swhiskey_v5
11313,weapon,iw9_sh_charlie725
11873,weapon,iw9_sh_charlie725_v1
11884,weapon,iw9_sh_charlie725_v2
11356,weapon,iw9_sh_mbravo
11826,weapon,iw9_sh_mbravo_v3
11366,weapon,iw9_sh_mike1014
11887,weapon,iw9_sh_mike1014_v2
12007,weapon,iw9_sh_mike1014_v3
11986,weapon,iw9_sh_mike1014_v7
11328,weapon,iw9_sh_mviktor
11846,weapon,iw9_sh_mviktor_v1
11841,weapon,iw9_sh_mviktor_v4
11365,weapon,iw9_sm_alpha57
11843,weapon,iw9_sm_alpha57_agg
11876,weapon,iw9_sm_alpha57_def
11799,weapon,iw9_sm_alpha57_tac
11990,weapon,iw9_sm_alpha57_v2
11839,weapon,iw9_sm_alpha57_v3
11822,weapon,iw9_sm_alpha57_v7
12009,weapon,iw9_sm_alpha57_v8
11875,weapon,iw9_sm_alpha57_v90
11373,weapon,iw9_sm_apapa
11858,weapon,iw9_sm_apapa_v2
11364,weapon,iw9_sm_aviktor
11823,weapon,iw9_sm_aviktor_v1
11844,weapon,iw9_sm_aviktor_v3
11988,weapon,iw9_sm_aviktor_v6
11341,weapon,iw9_sm_beta
12000,weapon,iw9_sm_beta_v2
11338,weapon,iw9_sm_mpapa5
11997,weapon,iw9_sm_mpapa5_v2
11311,weapon,iw9_sm_mpapa7
11995,weapon,iw9_sm_mpapa7_v11
12005,weapon,iw9_sm_mpapa7_v8
11335,weapon,iw9_sm_mpapax
11833,weapon,iw9_sm_mpapax_v1
11849,weapon,iw9_sm_mpapax_v3
11871,weapon,iw9_sm_mpapax_v4
11866,weapon,iw9_sm_mpapax_v6
11852,weapon,iw9_sm_mpapax_v8
12006,weapon,iw9_sm_mpapax_v9
11374,weapon,iw9_sm_papa90
11797,weapon,iw9_sm_papa90_v5
11802,weapon,iw9_sm_papa90_v7
11874,weapon,iw9_sm_uzulu_v2
11315,weapon,iw9_sm_victor
11836,weapon,iw9_sm_victor_v3
12001,weapon,iw9_sm_victor_v6
